source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[reduction reagent]	comment[alkylation reagent]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD002870-Sample-1076	Mus musculus	heart	healthy, hypertrophic	not available	male	9–12 weeks	run 1076	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), condition (healthy, hypertrophic)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	600 ppm	dithiothreitol	iodoacetamide	orbitrap	AJ_CTRL_Heart_Cyto_d10_A03.raw	v1.1.0	HAMLET-agentic v2.1.0	healthy, hypertrophic
PXD002870-Sample-1077	Mus musculus	heart	healthy, hypertrophic	not available	male	9–12 weeks	run 1077	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), condition (healthy, hypertrophic)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	600 ppm	dithiothreitol	iodoacetamide	orbitrap	CEJ_CTRL_Heart_Mito_d05_A10.raw	v1.1.0	HAMLET-agentic v2.1.0	healthy, hypertrophic
PXD002870-Sample-1078	Mus musculus	heart	healthy, hypertrophic	not available	male	9–12 weeks	run 1078	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), condition (healthy, hypertrophic)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	600 ppm	dithiothreitol	iodoacetamide	orbitrap	CEJ_CTRL_Heart_Mito_d03-2_A11.raw	v1.1.0	HAMLET-agentic v2.1.0	healthy, hypertrophic
PXD002870-Sample-1079	Mus musculus	heart	healthy, hypertrophic	not available	male	9–12 weeks	run 1079	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), condition (healthy, hypertrophic)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	600 ppm	dithiothreitol	iodoacetamide	orbitrap	AJ_ISO_Heart_Nucl_d01_A14.raw	v1.1.0	HAMLET-agentic v2.1.0	healthy, hypertrophic
PXD002870-Sample-1080	Mus musculus	heart	healthy, hypertrophic	not available	male	9–12 weeks	run 1080	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), condition (healthy, hypertrophic)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	600 ppm	dithiothreitol	iodoacetamide	orbitrap	CEJ_ISO_Heart_Mito_d03_A09.raw	v1.1.0	HAMLET-agentic v2.1.0	healthy, hypertrophic
PXD002870-Sample-1081	Mus musculus	heart	healthy, hypertrophic	not available	male	9–12 weeks	run 1081	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), condition (healthy, hypertrophic)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	600 ppm	dithiothreitol	iodoacetamide	orbitrap	CEJ_CTRL_Heart_Cyto_d05_A01.raw	v1.1.0	HAMLET-agentic v2.1.0	healthy, hypertrophic
PXD002870-Sample-1082	Mus musculus	heart	healthy, hypertrophic	not available	male	9–12 weeks	run 1082	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), condition (healthy, hypertrophic)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	600 ppm	dithiothreitol	iodoacetamide	orbitrap	DBA_ISO_Heart_Mito_d05_A07.raw	v1.1.0	HAMLET-agentic v2.1.0	healthy, hypertrophic
PXD002870-Sample-1083	Mus musculus	heart	healthy, hypertrophic	not available	male	9–12 weeks	run 1083	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), condition (healthy, hypertrophic)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	600 ppm	dithiothreitol	iodoacetamide	orbitrap	CEJ_CTRL_Heart_Nucl_d07_A17.raw	v1.1.0	HAMLET-agentic v2.1.0	healthy, hypertrophic
PXD002870-Sample-1084	Mus musculus	heart	healthy, hypertrophic	not available	male	9–12 weeks	run 1084	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), condition (healthy, hypertrophic)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	600 ppm	dithiothreitol	iodoacetamide	orbitrap	AJ_ISO_Heart_Cyto_d01_A01.raw	v1.1.0	HAMLET-agentic v2.1.0	healthy, hypertrophic
PXD002870-Sample-1085	Mus musculus	heart	healthy, hypertrophic	not available	male	9–12 weeks	run 1085	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), condition (healthy, hypertrophic)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	600 ppm	dithiothreitol	iodoacetamide	orbitrap	FVB_CTRL_Heart_Mito_d05_A08.raw	v1.1.0	HAMLET-agentic v2.1.0	healthy, hypertrophic
PXD002870-Sample-1086	Mus musculus	heart	healthy, hypertrophic	not available	male	9–12 weeks	run 1086	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), condition (healthy, hypertrophic)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	600 ppm	dithiothreitol	iodoacetamide	orbitrap	DBA_CTRL_Heart_Mito_d03-2_A10.raw	v1.1.0	HAMLET-agentic v2.1.0	healthy, hypertrophic
PXD002870-Sample-1087	Mus musculus	heart	healthy, hypertrophic	not available	male	9–12 weeks	run 1087	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), condition (healthy, hypertrophic)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	600 ppm	dithiothreitol	iodoacetamide	orbitrap	CEJ_CTRL_Heart_Cyto_d05_A03.raw	v1.1.0	HAMLET-agentic v2.1.0	healthy, hypertrophic
PXD002870-Sample-1088	Mus musculus	heart	healthy, hypertrophic	not available	male	9–12 weeks	run 1088	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), condition (healthy, hypertrophic)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	600 ppm	dithiothreitol	iodoacetamide	orbitrap	AJ_CTRL_Heart_Mito_d14_A11.raw	v1.1.0	HAMLET-agentic v2.1.0	healthy, hypertrophic
PXD002870-Sample-1089	Mus musculus	heart	healthy, hypertrophic	not available	male	9–12 weeks	run 1089	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), condition (healthy, hypertrophic)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	600 ppm	dithiothreitol	iodoacetamide	orbitrap	FVB_CTRL_Heart_Mito_d14_A10.raw	v1.1.0	HAMLET-agentic v2.1.0	healthy, hypertrophic
PXD002870-Sample-1090	Mus musculus	heart	healthy, hypertrophic	not available	male	9–12 weeks	run 1090	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), condition (healthy, hypertrophic)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	600 ppm	dithiothreitol	iodoacetamide	orbitrap	DBA_CTRL_Heart_Cyto_d14_A04.raw	v1.1.0	HAMLET-agentic v2.1.0	healthy, hypertrophic
PXD002870-Sample-1091	Mus musculus	heart	healthy, hypertrophic	not available	male	9–12 weeks	run 1091	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), condition (healthy, hypertrophic)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	600 ppm	dithiothreitol	iodoacetamide	orbitrap	C57_CTRL_Heart_Nucl_d14_A18.raw	v1.1.0	HAMLET-agentic v2.1.0	healthy, hypertrophic
PXD002870-Sample-1092	Mus musculus	heart	healthy, hypertrophic	not available	male	9–12 weeks	run 1092	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), condition (healthy, hypertrophic)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	600 ppm	dithiothreitol	iodoacetamide	orbitrap	CEJ_ISO_Heart_Cyto_d14_A04.raw	v1.1.0	HAMLET-agentic v2.1.0	healthy, hypertrophic
PXD002870-Sample-1093	Mus musculus	heart	healthy, hypertrophic	not available	male	9–12 weeks	run 1093	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), condition (healthy, hypertrophic)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	600 ppm	dithiothreitol	iodoacetamide	orbitrap	CEJ_CTRL_Heart_Mito_d14_A10.raw	v1.1.0	HAMLET-agentic v2.1.0	healthy, hypertrophic
PXD002870-Sample-1094	Mus musculus	heart	healthy, hypertrophic	not available	male	9–12 weeks	run 1094	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), condition (healthy, hypertrophic)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	600 ppm	dithiothreitol	iodoacetamide	orbitrap	DBA_ISO_Heart_Nucl_d03_A18.raw	v1.1.0	HAMLET-agentic v2.1.0	healthy, hypertrophic
PXD002870-Sample-1095	Mus musculus	heart	healthy, hypertrophic	not available	male	9–12 weeks	run 1095	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), condition (healthy, hypertrophic)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	600 ppm	dithiothreitol	iodoacetamide	orbitrap	FVB_CTRL_Heart_Mito_d00_A11.raw	v1.1.0	HAMLET-agentic v2.1.0	healthy, hypertrophic
PXD002870-Sample-1096	Mus musculus	heart	healthy, hypertrophic	not available	male	9–12 weeks	run 1096	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), condition (healthy, hypertrophic)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	600 ppm	dithiothreitol	iodoacetamide	orbitrap	FVB_CTRL_Heart_Cyto_d03_A04.raw	v1.1.0	HAMLET-agentic v2.1.0	healthy, hypertrophic
PXD002870-Sample-1097	Mus musculus	heart	healthy, hypertrophic	not available	male	9–12 weeks	run 1097	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), condition (healthy, hypertrophic)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	600 ppm	dithiothreitol	iodoacetamide	orbitrap	FVB_CTRL_Heart_Cyto_d10_A03.raw	v1.1.0	HAMLET-agentic v2.1.0	healthy, hypertrophic
PXD002870-Sample-1098	Mus musculus	heart	healthy, hypertrophic	not available	male	9–12 weeks	run 1098	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), condition (healthy, hypertrophic)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	600 ppm	dithiothreitol	iodoacetamide	orbitrap	AJ_ISO_Heart_Nucl_d05_A13.raw	v1.1.0	HAMLET-agentic v2.1.0	healthy, hypertrophic
PXD002870-Sample-1099	Mus musculus	heart	healthy, hypertrophic	not available	male	9–12 weeks	run 1099	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), condition (healthy, hypertrophic)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	600 ppm	dithiothreitol	iodoacetamide	orbitrap	FVB_ISO_Heart_Nucl_d05_A13.raw	v1.1.0	HAMLET-agentic v2.1.0	healthy, hypertrophic
PXD002870-Sample-1100	Mus musculus	heart	healthy, hypertrophic	not available	male	9–12 weeks	run 1100	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), condition (healthy, hypertrophic)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	600 ppm	dithiothreitol	iodoacetamide	orbitrap	CEJ_ISO_Heart_Cyto_d07_A01.raw	v1.1.0	HAMLET-agentic v2.1.0	healthy, hypertrophic
PXD002870-Sample-1101	Mus musculus	heart	healthy, hypertrophic	not available	male	9–12 weeks	run 1101	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), condition (healthy, hypertrophic)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	600 ppm	dithiothreitol	iodoacetamide	orbitrap	C57_CTRL_Heart_Nucl_d10_A13.raw	v1.1.0	HAMLET-agentic v2.1.0	healthy, hypertrophic
PXD002870-Sample-1102	Mus musculus	heart	healthy, hypertrophic	not available	male	9–12 weeks	run 1102	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), condition (healthy, hypertrophic)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	600 ppm	dithiothreitol	iodoacetamide	orbitrap	C57_ISO_Heart_Mito_d03_A08.raw	v1.1.0	HAMLET-agentic v2.1.0	healthy, hypertrophic
PXD002870-Sample-1103	Mus musculus	heart	healthy, hypertrophic	not available	male	9–12 weeks	run 1103	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), condition (healthy, hypertrophic)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	600 ppm	dithiothreitol	iodoacetamide	orbitrap	DBA_ISO_Heart_Nucl_d14_A13.raw	v1.1.0	HAMLET-agentic v2.1.0	healthy, hypertrophic
PXD002870-Sample-1104	Mus musculus	heart	healthy, hypertrophic	not available	male	9–12 weeks	run 1104	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), condition (healthy, hypertrophic)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	600 ppm	dithiothreitol	iodoacetamide	orbitrap	FVB_ISO_Heart_Nucl_d10_A18.raw	v1.1.0	HAMLET-agentic v2.1.0	healthy, hypertrophic
