source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[cell type]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[reduction reagent]	comment[alkylation reagent]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD010154-Sample-1516	Homo sapiens	testis	normal	lymphocytes	1	not available	not available	run 1516	proteomic profiling by mass spectrometry	not available	label free sample	Q Exactive Plus, Q Exactive HF, Orbitrap Fusion Lumos Mass Spectrometer	NT=Chymotrypsin;AC=MS:1001306	1	1	not available	tissue (29 healthy human tissues)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;MT=Variable;TA=K	dithiothreitol	chloroacetamide	orbitrap	01295_C08_P013197_S00_N22_R1.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD010154-Sample-1517	Homo sapiens	testis	normal	lymphocytes	1	not available	not available	run 1517	proteomic profiling by mass spectrometry	not available	label free sample	Q Exactive Plus, Q Exactive HF, Orbitrap Fusion Lumos Mass Spectrometer	NT=Chymotrypsin;AC=MS:1001306	1	1	not available	tissue (29 healthy human tissues)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;MT=Variable;TA=K	dithiothreitol	chloroacetamide	orbitrap	01296_E01_P013201_S00_N05_R1.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD010154-Sample-1518	Homo sapiens	testis	normal	lymphocytes	1	not available	not available	run 1518	proteomic profiling by mass spectrometry	not available	label free sample	Q Exactive Plus, Q Exactive HF, Orbitrap Fusion Lumos Mass Spectrometer	NT=Chymotrypsin;AC=MS:1001306	1	1	not available	tissue (29 healthy human tissues)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;MT=Variable;TA=K	dithiothreitol	chloroacetamide	orbitrap	02383a_BE1-TUM_ac_proteogenom_1_01_01-DDA-1h-R1.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD010154-Sample-1519	Homo sapiens	testis	normal	lymphocytes	1	not available	not available	run 1519	proteomic profiling by mass spectrometry	not available	label free sample	Q Exactive Plus, Q Exactive HF, Orbitrap Fusion Lumos Mass Spectrometer	NT=Chymotrypsin;AC=MS:1001306	1	1	not available	tissue (29 healthy human tissues)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;MT=Variable;TA=K	dithiothreitol	chloroacetamide	orbitrap	01349_A03_P013680_S00_N17_R1.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD010154-Sample-1520	Homo sapiens	testis	normal	lymphocytes	1	not available	not available	run 1520	proteomic profiling by mass spectrometry	not available	label free sample	Q Exactive Plus, Q Exactive HF, Orbitrap Fusion Lumos Mass Spectrometer	NT=Chymotrypsin;AC=MS:1001306	1	1	not available	tissue (29 healthy human tissues)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;MT=Variable;TA=K	dithiothreitol	chloroacetamide	orbitrap	01308_A01_P013387_B00_N01_R1.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD010154-Sample-1521	Homo sapiens	testis	normal	lymphocytes	1	not available	not available	run 1521	proteomic profiling by mass spectrometry	not available	label free sample	Q Exactive Plus, Q Exactive HF, Orbitrap Fusion Lumos Mass Spectrometer	NT=Chymotrypsin;AC=MS:1001306	1	1	not available	tissue (29 healthy human tissues)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;MT=Variable;TA=K	dithiothreitol	chloroacetamide	orbitrap	01499_G02_P015159_S00_N15_R1.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD010154-Sample-1522	Homo sapiens	testis	normal	lymphocytes	1	not available	not available	run 1522	proteomic profiling by mass spectrometry	not available	label free sample	Q Exactive Plus, Q Exactive HF, Orbitrap Fusion Lumos Mass Spectrometer	NT=Chymotrypsin;AC=MS:1001306	1	1	not available	tissue (29 healthy human tissues)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;MT=Variable;TA=K	dithiothreitol	chloroacetamide	orbitrap	01524_F03_P015424_S00_N22_R1.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD010154-Sample-1523	Homo sapiens	testis	normal	lymphocytes	1	not available	not available	run 1523	proteomic profiling by mass spectrometry	not available	label free sample	Q Exactive Plus, Q Exactive HF, Orbitrap Fusion Lumos Mass Spectrometer	NT=Chymotrypsin;AC=MS:1001306	1	1	not available	tissue (29 healthy human tissues)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;MT=Variable;TA=K	dithiothreitol	chloroacetamide	orbitrap	01092_A01_P010747_S00_N30_R3.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD010154-Sample-1524	Homo sapiens	testis	normal	lymphocytes	1	not available	not available	run 1524	proteomic profiling by mass spectrometry	not available	label free sample	Q Exactive Plus, Q Exactive HF, Orbitrap Fusion Lumos Mass Spectrometer	NT=Chymotrypsin;AC=MS:1001306	1	1	not available	tissue (29 healthy human tissues)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;MT=Variable;TA=K	dithiothreitol	chloroacetamide	orbitrap	01295_H08_P013197_S00_N27_R1.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD010154-Sample-1525	Homo sapiens	testis	normal	lymphocytes	1	not available	not available	run 1525	proteomic profiling by mass spectrometry	not available	label free sample	Q Exactive Plus, Q Exactive HF, Orbitrap Fusion Lumos Mass Spectrometer	NT=Chymotrypsin;AC=MS:1001306	1	1	not available	tissue (29 healthy human tissues)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;MT=Variable;TA=K	dithiothreitol	chloroacetamide	orbitrap	01295_G08_P013197_S00_N26_R1.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD010154-Sample-1526	Homo sapiens	testis	normal	lymphocytes	1	not available	not available	run 1526	proteomic profiling by mass spectrometry	not available	label free sample	Q Exactive Plus, Q Exactive HF, Orbitrap Fusion Lumos Mass Spectrometer	NT=Chymotrypsin;AC=MS:1001306	1	1	not available	tissue (29 healthy human tissues)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;MT=Variable;TA=K	dithiothreitol	chloroacetamide	orbitrap	01753_B08_P018443_S00_N35_R1.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD010154-Sample-1527	Homo sapiens	testis	normal	lymphocytes	1	not available	not available	run 1527	proteomic profiling by mass spectrometry	not available	label free sample	Q Exactive Plus, Q Exactive HF, Orbitrap Fusion Lumos Mass Spectrometer	NT=Chymotrypsin;AC=MS:1001306	1	1	not available	tissue (29 healthy human tissues)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;MT=Variable;TA=K	dithiothreitol	chloroacetamide	orbitrap	01752_B05_P018440_S00_N34_R1.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD010154-Sample-1528	Homo sapiens	testis	normal	lymphocytes	1	not available	not available	run 1528	proteomic profiling by mass spectrometry	not available	label free sample	Q Exactive Plus, Q Exactive HF, Orbitrap Fusion Lumos Mass Spectrometer	NT=Chymotrypsin;AC=MS:1001306	1	1	not available	tissue (29 healthy human tissues)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;MT=Variable;TA=K	dithiothreitol	chloroacetamide	orbitrap	01752_F12_P018441_S00_N03_R1.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD010154-Sample-1529	Homo sapiens	testis	normal	lymphocytes	1	not available	not available	run 1529	proteomic profiling by mass spectrometry	not available	label free sample	Q Exactive Plus, Q Exactive HF, Orbitrap Fusion Lumos Mass Spectrometer	NT=Chymotrypsin;AC=MS:1001306	1	1	not available	tissue (29 healthy human tissues)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;MT=Variable;TA=K	dithiothreitol	chloroacetamide	orbitrap	01086_D01_P010738_S00_N04_R1.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD010154-Sample-1530	Homo sapiens	testis	normal	lymphocytes	1	not available	not available	run 1530	proteomic profiling by mass spectrometry	not available	label free sample	Q Exactive Plus, Q Exactive HF, Orbitrap Fusion Lumos Mass Spectrometer	NT=Chymotrypsin;AC=MS:1001306	1	1	not available	tissue (29 healthy human tissues)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;MT=Variable;TA=K	dithiothreitol	chloroacetamide	orbitrap	01752_G12_P018441_S00_N02_R1.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD010154-Sample-1531	Homo sapiens	testis	normal	lymphocytes	1	not available	not available	run 1531	proteomic profiling by mass spectrometry	not available	label free sample	Q Exactive Plus, Q Exactive HF, Orbitrap Fusion Lumos Mass Spectrometer	NT=Chymotrypsin;AC=MS:1001306	1	1	not available	tissue (29 healthy human tissues)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;MT=Variable;TA=K	dithiothreitol	chloroacetamide	orbitrap	01346_D05_P013677_S00_N36_R1.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD010154-Sample-1532	Homo sapiens	testis	normal	lymphocytes	1	not available	not available	run 1532	proteomic profiling by mass spectrometry	not available	label free sample	Q Exactive Plus, Q Exactive HF, Orbitrap Fusion Lumos Mass Spectrometer	NT=Chymotrypsin;AC=MS:1001306	1	1	not available	tissue (29 healthy human tissues)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;MT=Variable;TA=K	dithiothreitol	chloroacetamide	orbitrap	01754_C02_P018444_S00_N11_R1.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD010154-Sample-1533	Homo sapiens	testis	normal	lymphocytes	1	not available	not available	run 1533	proteomic profiling by mass spectrometry	not available	label free sample	Q Exactive Plus, Q Exactive HF, Orbitrap Fusion Lumos Mass Spectrometer	NT=Chymotrypsin;AC=MS:1001306	1	1	not available	tissue (29 healthy human tissues)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;MT=Variable;TA=K	dithiothreitol	chloroacetamide	orbitrap	01284_E03_P013188_B00_N21_R1.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD010154-Sample-1534	Homo sapiens	testis	normal	lymphocytes	1	not available	not available	run 1534	proteomic profiling by mass spectrometry	not available	label free sample	Q Exactive Plus, Q Exactive HF, Orbitrap Fusion Lumos Mass Spectrometer	NT=Chymotrypsin;AC=MS:1001306	1	1	not available	tissue (29 healthy human tissues)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;MT=Variable;TA=K	dithiothreitol	chloroacetamide	orbitrap	01306_C04_P013385_S00_N27_R1.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD010154-Sample-1535	Homo sapiens	testis	normal	lymphocytes	1	not available	not available	run 1535	proteomic profiling by mass spectrometry	not available	label free sample	Q Exactive Plus, Q Exactive HF, Orbitrap Fusion Lumos Mass Spectrometer	NT=Chymotrypsin;AC=MS:1001306	1	1	not available	tissue (29 healthy human tissues)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;MT=Variable;TA=K	dithiothreitol	chloroacetamide	orbitrap	01280_D04_P013164_S00_N28_R1.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD010154-Sample-1536	Homo sapiens	testis	normal	lymphocytes	1	not available	not available	run 1536	proteomic profiling by mass spectrometry	not available	label free sample	Q Exactive Plus, Q Exactive HF, Orbitrap Fusion Lumos Mass Spectrometer	NT=Chymotrypsin;AC=MS:1001306	1	1	not available	tissue (29 healthy human tissues)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;MT=Variable;TA=K	dithiothreitol	chloroacetamide	orbitrap	01323_E01_P013562_S00_N05_R1.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD010154-Sample-1537	Homo sapiens	testis	normal	lymphocytes	1	not available	not available	run 1537	proteomic profiling by mass spectrometry	not available	label free sample	Q Exactive Plus, Q Exactive HF, Orbitrap Fusion Lumos Mass Spectrometer	NT=Chymotrypsin;AC=MS:1001306	1	1	not available	tissue (29 healthy human tissues)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;MT=Variable;TA=K	dithiothreitol	chloroacetamide	orbitrap	01308_H02_P013387_B00_N16_R1.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD010154-Sample-1538	Homo sapiens	testis	normal	lymphocytes	1	not available	not available	run 1538	proteomic profiling by mass spectrometry	not available	label free sample	Q Exactive Plus, Q Exactive HF, Orbitrap Fusion Lumos Mass Spectrometer	NT=Chymotrypsin;AC=MS:1001306	1	1	not available	tissue (29 healthy human tissues)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;MT=Variable;TA=K	dithiothreitol	chloroacetamide	orbitrap	01348_D03_P013679_S00_N20_R1.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD010154-Sample-1539	Homo sapiens	testis	normal	lymphocytes	1	not available	not available	run 1539	proteomic profiling by mass spectrometry	not available	label free sample	Q Exactive Plus, Q Exactive HF, Orbitrap Fusion Lumos Mass Spectrometer	NT=Chymotrypsin;AC=MS:1001306	1	1	not available	tissue (29 healthy human tissues)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;MT=Variable;TA=K	dithiothreitol	chloroacetamide	orbitrap	01343_H04_P013674_S00_N32_R2.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD010154-Sample-1540	Homo sapiens	testis	normal	lymphocytes	1	not available	not available	run 1540	proteomic profiling by mass spectrometry	not available	label free sample	Q Exactive Plus, Q Exactive HF, Orbitrap Fusion Lumos Mass Spectrometer	NT=Chymotrypsin;AC=MS:1001306	1	1	not available	tissue (29 healthy human tissues)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;MT=Variable;TA=K	dithiothreitol	chloroacetamide	orbitrap	01349_B04_P013680_S00_N26_R1.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD010154-Sample-1541	Homo sapiens	testis	normal	lymphocytes	1	not available	not available	run 1541	proteomic profiling by mass spectrometry	not available	label free sample	Q Exactive Plus, Q Exactive HF, Orbitrap Fusion Lumos Mass Spectrometer	NT=Chymotrypsin;AC=MS:1001306	1	1	not available	tissue (29 healthy human tissues)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;MT=Variable;TA=K	dithiothreitol	chloroacetamide	orbitrap	01781_A01_P018699_S00_N03_R3.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD010154-Sample-1542	Homo sapiens	testis	normal	lymphocytes	1	not available	not available	run 1542	proteomic profiling by mass spectrometry	not available	label free sample	Q Exactive Plus, Q Exactive HF, Orbitrap Fusion Lumos Mass Spectrometer	NT=Chymotrypsin;AC=MS:1001306	1	1	not available	tissue (29 healthy human tissues)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;MT=Variable;TA=K	dithiothreitol	chloroacetamide	orbitrap	01321_C11_P013127_S00_N03_R1.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD010154-Sample-1543	Homo sapiens	testis	normal	lymphocytes	1	not available	not available	run 1543	proteomic profiling by mass spectrometry	not available	label free sample	Q Exactive Plus, Q Exactive HF, Orbitrap Fusion Lumos Mass Spectrometer	NT=Chymotrypsin;AC=MS:1001306	1	1	not available	tissue (29 healthy human tissues)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;MT=Variable;TA=K	dithiothreitol	chloroacetamide	orbitrap	01346_B04_P013677_S00_N26_R1.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD010154-Sample-1544	Homo sapiens	testis	normal	lymphocytes	1	not available	not available	run 1544	proteomic profiling by mass spectrometry	not available	label free sample	Q Exactive Plus, Q Exactive HF, Orbitrap Fusion Lumos Mass Spectrometer	NT=Chymotrypsin;AC=MS:1001306	1	1	not available	tissue (29 healthy human tissues)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;MT=Variable;TA=K	dithiothreitol	chloroacetamide	orbitrap	01092_G03_P010747_S00_N23_R1.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD010154-Sample-1545	Homo sapiens	testis	normal	lymphocytes	1	not available	not available	run 1545	proteomic profiling by mass spectrometry	not available	label free sample	Q Exactive Plus, Q Exactive HF, Orbitrap Fusion Lumos Mass Spectrometer	NT=Chymotrypsin;AC=MS:1001306	1	1	not available	tissue (29 healthy human tissues)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;MT=Variable;TA=K	dithiothreitol	chloroacetamide	orbitrap	01088_E03_P010740_S00_N21_R1.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD010154-Sample-1546	Homo sapiens	testis	normal	lymphocytes	1	not available	not available	run 1546	proteomic profiling by mass spectrometry	not available	label free sample	Q Exactive Plus, Q Exactive HF, Orbitrap Fusion Lumos Mass Spectrometer	NT=Chymotrypsin;AC=MS:1001306	1	1	not available	tissue (29 healthy human tissues)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;MT=Variable;TA=K	dithiothreitol	chloroacetamide	orbitrap	01226_E01_P012502_S00_N05_R1.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD010154-Sample-1547	Homo sapiens	testis	normal	lymphocytes	1	not available	not available	run 1547	proteomic profiling by mass spectrometry	not available	label free sample	Q Exactive Plus, Q Exactive HF, Orbitrap Fusion Lumos Mass Spectrometer	NT=Chymotrypsin;AC=MS:1001306	1	1	not available	tissue (29 healthy human tissues)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;MT=Variable;TA=K	dithiothreitol	chloroacetamide	orbitrap	01752_F01_P018440_S00_N06_R1.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD010154-Sample-1548	Homo sapiens	testis	normal	lymphocytes	1	not available	not available	run 1548	proteomic profiling by mass spectrometry	not available	label free sample	Q Exactive Plus, Q Exactive HF, Orbitrap Fusion Lumos Mass Spectrometer	NT=Chymotrypsin;AC=MS:1001306	1	1	not available	tissue (29 healthy human tissues)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;MT=Variable;TA=K	dithiothreitol	chloroacetamide	orbitrap	01087_H04_P010739_S00_N32_R1.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD010154-Sample-1549	Homo sapiens	testis	normal	lymphocytes	1	not available	not available	run 1549	proteomic profiling by mass spectrometry	not available	label free sample	Q Exactive Plus, Q Exactive HF, Orbitrap Fusion Lumos Mass Spectrometer	NT=Chymotrypsin;AC=MS:1001306	1	1	not available	tissue (29 healthy human tissues)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;MT=Variable;TA=K	dithiothreitol	chloroacetamide	orbitrap	01348_C03_P013679_S00_N19_R1.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD010154-Sample-1550	Homo sapiens	testis	normal	lymphocytes	1	not available	not available	run 1550	proteomic profiling by mass spectrometry	not available	label free sample	Q Exactive Plus, Q Exactive HF, Orbitrap Fusion Lumos Mass Spectrometer	NT=Chymotrypsin;AC=MS:1001306	1	1	not available	tissue (29 healthy human tissues)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;MT=Variable;TA=K	dithiothreitol	chloroacetamide	orbitrap	01501_E01_P015161_S00_N05_R1.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD010154-Sample-1551	Homo sapiens	testis	normal	lymphocytes	1	not available	not available	run 1551	proteomic profiling by mass spectrometry	not available	label free sample	Q Exactive Plus, Q Exactive HF, Orbitrap Fusion Lumos Mass Spectrometer	NT=Chymotrypsin;AC=MS:1001306	1	1	not available	tissue (29 healthy human tissues)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;MT=Variable;TA=K	dithiothreitol	chloroacetamide	orbitrap	01092_B03_P010747_S00_N18_R1.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD010154-Sample-1552	Homo sapiens	testis	normal	lymphocytes	1	not available	not available	run 1552	proteomic profiling by mass spectrometry	not available	label free sample	Q Exactive Plus, Q Exactive HF, Orbitrap Fusion Lumos Mass Spectrometer	NT=Chymotrypsin;AC=MS:1001306	1	1	not available	tissue (29 healthy human tissues)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;MT=Variable;TA=K	dithiothreitol	chloroacetamide	orbitrap	01344_H03_P013675_S00_N24_R1.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD010154-Sample-1553	Homo sapiens	testis	normal	lymphocytes	1	not available	not available	run 1553	proteomic profiling by mass spectrometry	not available	label free sample	Q Exactive Plus, Q Exactive HF, Orbitrap Fusion Lumos Mass Spectrometer	NT=Chymotrypsin;AC=MS:1001306	1	1	not available	tissue (29 healthy human tissues)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;MT=Variable;TA=K	dithiothreitol	chloroacetamide	orbitrap	01524_B02_P015424_S00_N10_R1.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD010154-Sample-1554	Homo sapiens	testis	normal	lymphocytes	1	not available	not available	run 1554	proteomic profiling by mass spectrometry	not available	label free sample	Q Exactive Plus, Q Exactive HF, Orbitrap Fusion Lumos Mass Spectrometer	NT=Chymotrypsin;AC=MS:1001306	1	1	not available	tissue (29 healthy human tissues)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;MT=Variable;TA=K	dithiothreitol	chloroacetamide	orbitrap	01088_F04_P010740_S00_N30_R1.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
