source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[cell type]	characteristics[cell line]	characteristics[cellosaurus accession]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[modification parameters]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD000005-Sample-745	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 125	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT126	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_cytosol_250ugIPG-37-49_TMT_fr53.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-746	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 125	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT127	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_cytosol_250ugIPG-37-49_TMT_fr53.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-747	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 125	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT128	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_cytosol_250ugIPG-37-49_TMT_fr53.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-748	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 125	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT129	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_cytosol_250ugIPG-37-49_TMT_fr53.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-749	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 125	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT130	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_cytosol_250ugIPG-37-49_TMT_fr53.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-750	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 125	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT131	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_cytosol_250ugIPG-37-49_TMT_fr53.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-751	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 126	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT126	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_cytosol_250ugIPG-37-49_TMT_fr35.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-752	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 126	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT127	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_cytosol_250ugIPG-37-49_TMT_fr35.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-753	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 126	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT128	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_cytosol_250ugIPG-37-49_TMT_fr35.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-754	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 126	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT129	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_cytosol_250ugIPG-37-49_TMT_fr35.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-755	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 126	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT130	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_cytosol_250ugIPG-37-49_TMT_fr35.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-756	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 126	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT131	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_cytosol_250ugIPG-37-49_TMT_fr35.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-757	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 127	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT126	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_nuclear_250ugIPG-37-49_TMT_fr06.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-758	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 127	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT127	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_nuclear_250ugIPG-37-49_TMT_fr06.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-759	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 127	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT128	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_nuclear_250ugIPG-37-49_TMT_fr06.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-760	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 127	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT129	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_nuclear_250ugIPG-37-49_TMT_fr06.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-761	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 127	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT130	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_nuclear_250ugIPG-37-49_TMT_fr06.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-762	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 127	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT131	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_nuclear_250ugIPG-37-49_TMT_fr06.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-763	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 128	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT126	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_cytosol_250ugIPG-37-49_TMT_fr12.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-764	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 128	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT127	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_cytosol_250ugIPG-37-49_TMT_fr12.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-765	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 128	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT128	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_cytosol_250ugIPG-37-49_TMT_fr12.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-766	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 128	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT129	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_cytosol_250ugIPG-37-49_TMT_fr12.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-767	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 128	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT130	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_cytosol_250ugIPG-37-49_TMT_fr12.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-768	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 128	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT131	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_cytosol_250ugIPG-37-49_TMT_fr12.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-769	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 129	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT126	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_cytosol_250ugIPG-37-49_TMT_fr13.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-770	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 129	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT127	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_cytosol_250ugIPG-37-49_TMT_fr13.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-771	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 129	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT128	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_cytosol_250ugIPG-37-49_TMT_fr13.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-772	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 129	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT129	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_cytosol_250ugIPG-37-49_TMT_fr13.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-773	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 129	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT130	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_cytosol_250ugIPG-37-49_TMT_fr13.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-774	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 129	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT131	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_cytosol_250ugIPG-37-49_TMT_fr13.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-775	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 130	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT126	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_cytosol_250ugIPG-37-49_TMT_fr16.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-776	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 130	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT127	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_cytosol_250ugIPG-37-49_TMT_fr16.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-777	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 130	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT128	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_cytosol_250ugIPG-37-49_TMT_fr16.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-778	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 130	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT129	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_cytosol_250ugIPG-37-49_TMT_fr16.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-779	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 130	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT130	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_cytosol_250ugIPG-37-49_TMT_fr16.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-780	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 130	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT131	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_cytosol_250ugIPG-37-49_TMT_fr16.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-781	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 131	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT126	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_cytosol_250ugIPG-37-49_TMT_fr26.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-782	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 131	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT127	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_cytosol_250ugIPG-37-49_TMT_fr26.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
