source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[modification parameters]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD004242-Sample-1109	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 1109	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150827_QEp1_LC7_PhGe_SA_Plate2C_31_2.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-1110	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 1110	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150618_QEp1_LC7_PhGe_SA_Plate1B_57_5.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-1111	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 1111	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150624_QEp1_LC7_PhGe_SA_Plate2A_47_3.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-1112	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 1112	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150805_QEp1_LC7_PhGe_SA_Plate1D_57_1.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-1113	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 1113	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150811_QEp1_LC7_PhGe_SA_Plate2B_31_2.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-1114	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 1114	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150901_QEp1_LC7_PhGe_SA_Plate1E_45_4.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-1115	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 1115	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150624_QEp1_LC7_PhGe_SA_Plate2A_22_2.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-1116	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 1116	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150805_QEp1_LC7_PhGe_SA_Plate1D_45_7.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-1117	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 1117	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150901_QEp1_LC7_PhGe_SA_Plate1E_02_7.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-1118	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 1118	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150618_QEp1_LC7_PhGe_SA_Plate1B_11_4.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-1119	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 1119	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150827_QEp1_LC7_PhGe_SA_Plate2C_36_3.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-1120	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 1120	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150708_QEp1_LC7_PhGe_SA_Plate1C_45_2.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-1121	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 1121	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150917_QEp1_LC7_PhGe_SA_Plate4C_58_7.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-1122	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 1122	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150907_QEp1_LC7_PhGe_SA_Plate2D_47_1.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-1123	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 1123	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150827_QEp1_LC7_PhGe_SA_Plate2C_22_3.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-1124	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 1124	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150912_QEp1_LC7_PhGe_SA_Plate3D_27_4.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-1125	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 1125	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150818_QEp1_LC7_PhGe_SA_Plate3C_26_2.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-1126	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 1126	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150725_QEp1_LC7_PhGe_SA_Plate3B_37_3.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-1127	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 1127	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150907_QEp1_LC7_PhGe_SA_Plate2D_36_3.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-1128	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 1128	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150624_QEp1_LC7_PhGe_SA_Plate2A_21_1.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-1129	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 1129	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150624_QEp1_LC7_PhGe_SA_Plate2A_06_1.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-1130	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 1130	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150811_QEp1_LC7_PhGe_SA_Plate2B_22_5.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-1131	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 1131	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150805_QEp1_LC7_PhGe_SA_Plate1D_19_1.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-1132	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 1132	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150818_QEp1_LC7_PhGe_SA_Plate3C_46_3.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-1133	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 1133	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150811_QEp1_LC7_PhGe_SA_Plate2B_29_6.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-1134	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 1134	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150618_QEp1_LC7_PhGe_SA_Plate1B_11_7.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-1135	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 1135	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150827_QEp1_LC7_PhGe_SA_Plate2C_49_1.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-1136	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 1136	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150912_QEp1_LC7_PhGe_SA_Plate3D_23_3.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-1137	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 1137	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150917_QEp1_LC7_PhGe_SA_Plate4D_16_1.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-1138	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 1138	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150805_QEp1_LC7_PhGe_SA_Plate1D_07_6.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-1139	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 1139	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150731_QEp1_LC7_PhGe_SA_Plate4B_14_7.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-1140	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 1140	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150708_QEp1_LC7_PhGe_SA_Plate1C_45_3.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
