source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[cell type]	characteristics[cell line]	characteristics[cellosaurus accession]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[modification parameters]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD000551-Sample-504	Homo sapiens	blood, skin	ogden syndrome	B cells, fibroblasts	BJ	not available	not available	male	newborn	run 504	proteomic profiling by mass spectrometry	not available	not available	LTQ Orbitrap XL, LTQ Orbitrap Velos	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype/condition (hNaa10-WT, hNaa10-S37P, WT-hTERT, S37P-hTERT)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	10 ppm	0.5 m/z	orbitrap	R11847_Petra_1001_Patient12_S37P_20-24-2.RAW	v1.1.0	HAMLET-agentic v2.1.0	ogden syndrome
PXD000551-Sample-505	Homo sapiens	blood, skin	ogden syndrome	B cells, fibroblasts	BJ	not available	not available	male	newborn	run 505	proteomic profiling by mass spectrometry	not available	not available	LTQ Orbitrap XL, LTQ Orbitrap Velos	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype/condition (hNaa10-WT, hNaa10-S37P, WT-hTERT, S37P-hTERT)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	10 ppm	0.5 m/z	orbitrap	R11803_Petra_988_Patient8_S37P_20-24-12.RAW	v1.1.0	HAMLET-agentic v2.1.0	ogden syndrome
PXD000551-Sample-506	Homo sapiens	blood, skin	ogden syndrome	B cells, fibroblasts	BJ	not available	not available	male	newborn	run 506	proteomic profiling by mass spectrometry	not available	not available	LTQ Orbitrap XL, LTQ Orbitrap Velos	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype/condition (hNaa10-WT, hNaa10-S37P, WT-hTERT, S37P-hTERT)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	10 ppm	0.5 m/z	orbitrap	L13464_Petra_S37P_patient4_90526WT_24-28-4.RAW	v1.1.0	HAMLET-agentic v2.1.0	ogden syndrome
PXD000551-Sample-507	Homo sapiens	blood, skin	ogden syndrome	B cells, fibroblasts	BJ	not available	not available	male	newborn	run 507	proteomic profiling by mass spectrometry	not available	not available	LTQ Orbitrap XL, LTQ Orbitrap Velos	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype/condition (hNaa10-WT, hNaa10-S37P, WT-hTERT, S37P-hTERT)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	10 ppm	0.5 m/z	orbitrap	L17913_1322_Petra_S37P_Proband2_20-24-13.RAW	v1.1.0	HAMLET-agentic v2.1.0	ogden syndrome
PXD000551-Sample-508	Homo sapiens	blood, skin	ogden syndrome	B cells, fibroblasts	BJ	not available	not available	male	newborn	run 508	proteomic profiling by mass spectrometry	not available	not available	LTQ Orbitrap XL, LTQ Orbitrap Velos	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype/condition (hNaa10-WT, hNaa10-S37P, WT-hTERT, S37P-hTERT)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	10 ppm	0.5 m/z	orbitrap	L17242_1223_Petra_hNaa10p_S37P_patient3_90688_20-24-14.RAW	v1.1.0	HAMLET-agentic v2.1.0	ogden syndrome
PXD000551-Sample-509	Homo sapiens	blood, skin	ogden syndrome	B cells, fibroblasts	BJ	not available	not available	male	newborn	run 509	proteomic profiling by mass spectrometry	not available	not available	LTQ Orbitrap XL, LTQ Orbitrap Velos	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype/condition (hNaa10-WT, hNaa10-S37P, WT-hTERT, S37P-hTERT)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	10 ppm	0.5 m/z	orbitrap	L17992_1325_Petra_S37p_Aunt_90531_24-28-8.RAW	v1.1.0	HAMLET-agentic v2.1.0	ogden syndrome
PXD000551-Sample-510	Homo sapiens	blood, skin	ogden syndrome	B cells, fibroblasts	BJ	not available	not available	male	newborn	run 510	proteomic profiling by mass spectrometry	not available	not available	LTQ Orbitrap XL, LTQ Orbitrap Velos	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype/condition (hNaa10-WT, hNaa10-S37P, WT-hTERT, S37P-hTERT)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	10 ppm	0.5 m/z	orbitrap	L17169_1222_Petra_hNaa10p_S37P_patient2_90532_24-28-13.RAW	v1.1.0	HAMLET-agentic v2.1.0	ogden syndrome
PXD000551-Sample-511	Homo sapiens	blood, skin	ogden syndrome	B cells, fibroblasts	BJ	not available	not available	male	newborn	run 511	proteomic profiling by mass spectrometry	not available	not available	LTQ Orbitrap XL, LTQ Orbitrap Velos	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype/condition (hNaa10-WT, hNaa10-S37P, WT-hTERT, S37P-hTERT)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	10 ppm	0.5 m/z	orbitrap	L13470_Petra_S37P_patient4_90526WT_24-28-10.RAW	v1.1.0	HAMLET-agentic v2.1.0	ogden syndrome
PXD000551-Sample-512	Homo sapiens	blood, skin	ogden syndrome	B cells, fibroblasts	BJ	not available	not available	male	newborn	run 512	proteomic profiling by mass spectrometry	not available	not available	LTQ Orbitrap XL, LTQ Orbitrap Velos	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype/condition (hNaa10-WT, hNaa10-S37P, WT-hTERT, S37P-hTERT)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	10 ppm	0.5 m/z	orbitrap	R11762_Petra_988_Patient8_S37P_28-32-7.RAW	v1.1.0	HAMLET-agentic v2.1.0	ogden syndrome
PXD000551-Sample-513	Homo sapiens	blood, skin	ogden syndrome	B cells, fibroblasts	BJ	not available	not available	male	newborn	run 513	proteomic profiling by mass spectrometry	not available	not available	LTQ Orbitrap XL, LTQ Orbitrap Velos	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype/condition (hNaa10-WT, hNaa10-S37P, WT-hTERT, S37P-hTERT)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	10 ppm	0.5 m/z	orbitrap	L18358_1323_hNaa10p-S37P_father_proband1_89325_wt_M_20-24-4.RAW	v1.1.0	HAMLET-agentic v2.1.0	ogden syndrome
PXD000551-Sample-514	Homo sapiens	blood, skin	ogden syndrome	B cells, fibroblasts	BJ	not available	not available	male	newborn	run 514	proteomic profiling by mass spectrometry	not available	not available	LTQ Orbitrap XL, LTQ Orbitrap Velos	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype/condition (hNaa10-WT, hNaa10-S37P, WT-hTERT, S37P-hTERT)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	10 ppm	0.5 m/z	orbitrap	L18353_1323_hNaa10p-S37P_father_proband1_89325_wt_M_24-28-15.RAW	v1.1.0	HAMLET-agentic v2.1.0	ogden syndrome
PXD000551-Sample-515	Homo sapiens	blood, skin	ogden syndrome	B cells, fibroblasts	BJ	not available	not available	male	newborn	run 515	proteomic profiling by mass spectrometry	not available	not available	LTQ Orbitrap XL, LTQ Orbitrap Velos	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype/condition (hNaa10-WT, hNaa10-S37P, WT-hTERT, S37P-hTERT)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	10 ppm	0.5 m/z	orbitrap	R11801_Petra_988_Patient8_S37P_20-24-10.RAW	v1.1.0	HAMLET-agentic v2.1.0	ogden syndrome
PXD000551-Sample-516	Homo sapiens	blood, skin	ogden syndrome	B cells, fibroblasts	BJ	not available	not available	male	newborn	run 516	proteomic profiling by mass spectrometry	not available	not available	LTQ Orbitrap XL, LTQ Orbitrap Velos	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype/condition (hNaa10-WT, hNaa10-S37P, WT-hTERT, S37P-hTERT)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	10 ppm	0.5 m/z	orbitrap	L18012_1325_Petra_S37p_Aunt_90531_20-24-10.RAW	v1.1.0	HAMLET-agentic v2.1.0	ogden syndrome
PXD000551-Sample-517	Homo sapiens	blood, skin	ogden syndrome	B cells, fibroblasts	BJ	not available	not available	male	newborn	run 517	proteomic profiling by mass spectrometry	not available	not available	LTQ Orbitrap XL, LTQ Orbitrap Velos	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype/condition (hNaa10-WT, hNaa10-S37P, WT-hTERT, S37P-hTERT)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	10 ppm	0.5 m/z	orbitrap	L13140_Petra_S37P_patient2_89324carrier_28-32-12.RAW	v1.1.0	HAMLET-agentic v2.1.0	ogden syndrome
PXD000551-Sample-518	Homo sapiens	blood, skin	ogden syndrome	B cells, fibroblasts	BJ	not available	not available	male	newborn	run 518	proteomic profiling by mass spectrometry	not available	not available	LTQ Orbitrap XL, LTQ Orbitrap Velos	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype/condition (hNaa10-WT, hNaa10-S37P, WT-hTERT, S37P-hTERT)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	10 ppm	0.5 m/z	orbitrap	R11679_Petra_988_Patient5_S37P_24-28-14.RAW	v1.1.0	HAMLET-agentic v2.1.0	ogden syndrome
PXD000551-Sample-519	Homo sapiens	blood, skin	ogden syndrome	B cells, fibroblasts	BJ	not available	not available	male	newborn	run 519	proteomic profiling by mass spectrometry	not available	not available	LTQ Orbitrap XL, LTQ Orbitrap Velos	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype/condition (hNaa10-WT, hNaa10-S37P, WT-hTERT, S37P-hTERT)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	10 ppm	0.5 m/z	orbitrap	L17139_1222_Petra_hNaa10p_S37P_patient2_90532_28-32-1.RAW	v1.1.0	HAMLET-agentic v2.1.0	ogden syndrome
PXD000551-Sample-520	Homo sapiens	blood, skin	ogden syndrome	B cells, fibroblasts	BJ	not available	not available	male	newborn	run 520	proteomic profiling by mass spectrometry	not available	not available	LTQ Orbitrap XL, LTQ Orbitrap Velos	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype/condition (hNaa10-WT, hNaa10-S37P, WT-hTERT, S37P-hTERT)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	10 ppm	0.5 m/z	orbitrap	L17180_1222_Petra_hNaa10p_S37P_patient2_90532_20-24-6.RAW	v1.1.0	HAMLET-agentic v2.1.0	ogden syndrome
PXD000551-Sample-521	Homo sapiens	blood, skin	ogden syndrome	B cells, fibroblasts	BJ	not available	not available	male	newborn	run 521	proteomic profiling by mass spectrometry	not available	not available	LTQ Orbitrap XL, LTQ Orbitrap Velos	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype/condition (hNaa10-WT, hNaa10-S37P, WT-hTERT, S37P-hTERT)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	10 ppm	0.5 m/z	orbitrap	L17123_1221_Petra_hNaa10p_S37P_patient1_20-24-3.RAW	v1.1.0	HAMLET-agentic v2.1.0	ogden syndrome
PXD000551-Sample-522	Homo sapiens	blood, skin	ogden syndrome	B cells, fibroblasts	BJ	not available	not available	male	newborn	run 522	proteomic profiling by mass spectrometry	not available	not available	LTQ Orbitrap XL, LTQ Orbitrap Velos	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype/condition (hNaa10-WT, hNaa10-S37P, WT-hTERT, S37P-hTERT)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	10 ppm	0.5 m/z	orbitrap	L17907_1322_Petra_S37P_Proband2_20-24-7.RAW	v1.1.0	HAMLET-agentic v2.1.0	ogden syndrome
PXD000551-Sample-523	Homo sapiens	blood, skin	ogden syndrome	B cells, fibroblasts	BJ	not available	not available	male	newborn	run 523	proteomic profiling by mass spectrometry	not available	not available	LTQ Orbitrap XL, LTQ Orbitrap Velos	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype/condition (hNaa10-WT, hNaa10-S37P, WT-hTERT, S37P-hTERT)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	10 ppm	0.5 m/z	orbitrap	L18505_1324_hNaa10p-S37P_grandmother_proband1_90528_carrier_F_20-24-15.RAW	v1.1.0	HAMLET-agentic v2.1.0	ogden syndrome
PXD000551-Sample-524	Homo sapiens	blood, skin	ogden syndrome	B cells, fibroblasts	BJ	not available	not available	male	newborn	run 524	proteomic profiling by mass spectrometry	not available	not available	LTQ Orbitrap XL, LTQ Orbitrap Velos	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype/condition (hNaa10-WT, hNaa10-S37P, WT-hTERT, S37P-hTERT)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	10 ppm	0.5 m/z	orbitrap	R11689_Petra_988_Patient5_S37P_20-24-6.RAW	v1.1.0	HAMLET-agentic v2.1.0	ogden syndrome
PXD000551-Sample-525	Homo sapiens	blood, skin	ogden syndrome	B cells, fibroblasts	BJ	not available	not available	male	newborn	run 525	proteomic profiling by mass spectrometry	not available	not available	LTQ Orbitrap XL, LTQ Orbitrap Velos	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype/condition (hNaa10-WT, hNaa10-S37P, WT-hTERT, S37P-hTERT)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	10 ppm	0.5 m/z	orbitrap	L18368_1323_hNaa10p-S37P_father_proband1_89325_wt_M_20-24-14.RAW	v1.1.0	HAMLET-agentic v2.1.0	ogden syndrome
PXD000551-Sample-526	Homo sapiens	blood, skin	ogden syndrome	B cells, fibroblasts	BJ	not available	not available	male	newborn	run 526	proteomic profiling by mass spectrometry	not available	not available	LTQ Orbitrap XL, LTQ Orbitrap Velos	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype/condition (hNaa10-WT, hNaa10-S37P, WT-hTERT, S37P-hTERT)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	10 ppm	0.5 m/z	orbitrap	L17141_1222_Petra_hNaa10p_S37P_patient2_90532_28-32-3.RAW	v1.1.0	HAMLET-agentic v2.1.0	ogden syndrome
PXD000551-Sample-527	Homo sapiens	blood, skin	ogden syndrome	B cells, fibroblasts	BJ	not available	not available	male	newborn	run 527	proteomic profiling by mass spectrometry	not available	not available	LTQ Orbitrap XL, LTQ Orbitrap Velos	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype/condition (hNaa10-WT, hNaa10-S37P, WT-hTERT, S37P-hTERT)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	10 ppm	0.5 m/z	orbitrap	L17220_1223_Petra_hNaa10p_S37P_patient3_90688_24-28-10.RAW	v1.1.0	HAMLET-agentic v2.1.0	ogden syndrome
PXD000551-Sample-528	Homo sapiens	blood, skin	ogden syndrome	B cells, fibroblasts	BJ	not available	not available	male	newborn	run 528	proteomic profiling by mass spectrometry	not available	not available	LTQ Orbitrap XL, LTQ Orbitrap Velos	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype/condition (hNaa10-WT, hNaa10-S37P, WT-hTERT, S37P-hTERT)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	10 ppm	0.5 m/z	orbitrap	R11744_Petra_1001_Patient7_S37P_20-24-7.RAW	v1.1.0	HAMLET-agentic v2.1.0	ogden syndrome
PXD000551-Sample-529	Homo sapiens	blood, skin	ogden syndrome	B cells, fibroblasts	BJ	not available	not available	male	newborn	run 529	proteomic profiling by mass spectrometry	not available	not available	LTQ Orbitrap XL, LTQ Orbitrap Velos	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype/condition (hNaa10-WT, hNaa10-S37P, WT-hTERT, S37P-hTERT)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	10 ppm	0.5 m/z	orbitrap	L17910_1322_Petra_S37P_Proband2_20-24-10.RAW	v1.1.0	HAMLET-agentic v2.1.0	ogden syndrome
PXD000551-Sample-530	Homo sapiens	blood, skin	ogden syndrome	B cells, fibroblasts	BJ	not available	not available	male	newborn	run 530	proteomic profiling by mass spectrometry	not available	not available	LTQ Orbitrap XL, LTQ Orbitrap Velos	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype/condition (hNaa10-WT, hNaa10-S37P, WT-hTERT, S37P-hTERT)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	10 ppm	0.5 m/z	orbitrap	L13450_Petra_S37P_patient4_90526WT_28-32-6.RAW	v1.1.0	HAMLET-agentic v2.1.0	ogden syndrome
PXD000551-Sample-531	Homo sapiens	blood, skin	ogden syndrome	B cells, fibroblasts	BJ	not available	not available	male	newborn	run 531	proteomic profiling by mass spectrometry	not available	not available	LTQ Orbitrap XL, LTQ Orbitrap Velos	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype/condition (hNaa10-WT, hNaa10-S37P, WT-hTERT, S37P-hTERT)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	10 ppm	0.5 m/z	orbitrap	R11776_Petra_988_Patient8_S37P_24-28-3.RAW	v1.1.0	HAMLET-agentic v2.1.0	ogden syndrome
PXD000551-Sample-532	Homo sapiens	blood, skin	ogden syndrome	B cells, fibroblasts	BJ	not available	not available	male	newborn	run 532	proteomic profiling by mass spectrometry	not available	not available	LTQ Orbitrap XL, LTQ Orbitrap Velos	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype/condition (hNaa10-WT, hNaa10-S37P, WT-hTERT, S37P-hTERT)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	10 ppm	0.5 m/z	orbitrap	L18346_1323_hNaa10p-S37P_father_proband1_89325_wt_M_24-28-8.RAW	v1.1.0	HAMLET-agentic v2.1.0	ogden syndrome
PXD000551-Sample-533	Homo sapiens	blood, skin	ogden syndrome	B cells, fibroblasts	BJ	not available	not available	male	newborn	run 533	proteomic profiling by mass spectrometry	not available	not available	LTQ Orbitrap XL, LTQ Orbitrap Velos	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype/condition (hNaa10-WT, hNaa10-S37P, WT-hTERT, S37P-hTERT)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	10 ppm	0.5 m/z	orbitrap	R11746_Petra_1001_Patient7_S37P_20-24-9.RAW	v1.1.0	HAMLET-agentic v2.1.0	ogden syndrome
PXD000551-Sample-534	Homo sapiens	blood, skin	ogden syndrome	B cells, fibroblasts	BJ	not available	not available	male	newborn	run 534	proteomic profiling by mass spectrometry	not available	not available	LTQ Orbitrap XL, LTQ Orbitrap Velos	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype/condition (hNaa10-WT, hNaa10-S37P, WT-hTERT, S37P-hTERT)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	10 ppm	0.5 m/z	orbitrap	R11850_Petra_1001_Patient12_S37P_20-24-5.RAW	v1.1.0	HAMLET-agentic v2.1.0	ogden syndrome
PXD000551-Sample-535	Homo sapiens	blood, skin	ogden syndrome	B cells, fibroblasts	BJ	not available	not available	male	newborn	run 535	proteomic profiling by mass spectrometry	not available	not available	LTQ Orbitrap XL, LTQ Orbitrap Velos	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype/condition (hNaa10-WT, hNaa10-S37P, WT-hTERT, S37P-hTERT)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	10 ppm	0.5 m/z	orbitrap	R11666_Petra_988_Patient5_S37P_24-28-1.RAW	v1.1.0	HAMLET-agentic v2.1.0	ogden syndrome
PXD000551-Sample-536	Homo sapiens	blood, skin	ogden syndrome	B cells, fibroblasts	BJ	not available	not available	male	newborn	run 536	proteomic profiling by mass spectrometry	not available	not available	LTQ Orbitrap XL, LTQ Orbitrap Velos	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype/condition (hNaa10-WT, hNaa10-S37P, WT-hTERT, S37P-hTERT)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	10 ppm	0.5 m/z	orbitrap	L17883_1322_Petra_S37P_Proband2_24-28-1.RAW	v1.1.0	HAMLET-agentic v2.1.0	ogden syndrome
PXD000551-Sample-537	Homo sapiens	blood, skin	ogden syndrome	B cells, fibroblasts	BJ	not available	not available	male	newborn	run 537	proteomic profiling by mass spectrometry	not available	not available	LTQ Orbitrap XL, LTQ Orbitrap Velos	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype/condition (hNaa10-WT, hNaa10-S37P, WT-hTERT, S37P-hTERT)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	10 ppm	0.5 m/z	orbitrap	L18006_1325_Petra_S37p_Aunt_90531_20-24-4.RAW	v1.1.0	HAMLET-agentic v2.1.0	ogden syndrome
PXD000551-Sample-538	Homo sapiens	blood, skin	ogden syndrome	B cells, fibroblasts	BJ	not available	not available	male	newborn	run 538	proteomic profiling by mass spectrometry	not available	not available	LTQ Orbitrap XL, LTQ Orbitrap Velos	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype/condition (hNaa10-WT, hNaa10-S37P, WT-hTERT, S37P-hTERT)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	10 ppm	0.5 m/z	orbitrap	L18365_1323_hNaa10p-S37P_father_proband1_89325_wt_M_20-24-11.RAW	v1.1.0	HAMLET-agentic v2.1.0	ogden syndrome
PXD000551-Sample-539	Homo sapiens	blood, skin	ogden syndrome	B cells, fibroblasts	BJ	not available	not available	male	newborn	run 539	proteomic profiling by mass spectrometry	not available	not available	LTQ Orbitrap XL, LTQ Orbitrap Velos	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype/condition (hNaa10-WT, hNaa10-S37P, WT-hTERT, S37P-hTERT)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	10 ppm	0.5 m/z	orbitrap	L17223_1223_Petra_hNaa10p_S37P_patient3_90688_24-28-13.RAW	v1.1.0	HAMLET-agentic v2.1.0	ogden syndrome
