source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[cell type]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD000561-Sample-1912	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 1912	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Adrenalgland_Gel_Elite_49_f22.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-1913	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 1913	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Bcells_Gel_Elite_76_f10.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-1914	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 1914	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Frontalcortex_bRP_Elite_38_f04.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-1915	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 1915	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Fetal_Ovary_Gel_Velos_74_f24.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-1916	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 1916	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Fetal_Brain_Gel_Velos_16_f10.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-1917	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 1917	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Esophagus_bRP_Elite_37_f23.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-1918	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 1918	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Heart_bRP_Velos_6_f02.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-1919	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 1919	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Heart_Gel_Elite_54_f11.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-1920	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 1920	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Kidney_Gel_Velos_9_f10.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-1921	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 1921	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Monocytes_bRP_Elite_33_f17.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-1922	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 1922	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Fetal_Heart_Gel_Velos_73_f10.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-1923	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 1923	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Fetal_Gut_bRP_Elite_17_f22.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-1924	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 1924	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Adrenalgland_bRP_Velos_1_f13.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-1925	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 1925	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Platelets_bRP_Velos_35_f14.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-1926	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 1926	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Esophagus_bRP_Elite_37_f02.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-1927	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 1927	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Fetal_Placenta_bRP_Elite_79_f10.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-1928	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 1928	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Pancreas_bRP_Elite_59_f08.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-1929	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 1929	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Monocytes_Gel_Velos_32_f13.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-1930	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 1930	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_NKcells_bRP_Velos_46_f11.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-1931	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 1931	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Fetal_Heart_Gel_Velos_21_f09.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-1932	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 1932	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Gallbladder_bRP_Elite_53_f18.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-1933	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 1933	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Fetal_Liver_bRP_Elite_22_f26.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-1934	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 1934	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Bcells_bRP_Elite_75_f06.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-1935	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 1935	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Platelets_bRP_Velos_35_f12.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-1936	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 1936	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_CD8Tcells_bRP_Elite_77_f20.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-1937	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 1937	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Spinalcord_Gel_Elite_67_f10.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-1938	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 1938	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_CD4Tcells_bRP_Velos_29_f22.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-1939	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 1939	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Fetal_Testis_bRP_Elite_26_f27.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-1940	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 1940	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Urinarybladder_bRP_Elite_71_f08.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-1941	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 1941	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Esophagus_bRP_Velos_3_f24.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-1942	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 1942	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Testis_Gel_Elite_69_f16.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-1943	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 1943	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Bcells_Gel_Elite_76_f05.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
