source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[cell type]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD000604-Sample-305	Homo sapiens	adrenal gland	malignant and benign adrenocortical tumors	tumor cells	not available	not available	not available	run 77	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ114	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	tumor type (malignant, benign)	not applicable	not applicable	not applicable	orbitrap	100507_Exp2_fr48.raw	v1.1.0	HAMLET-agentic v2.1.0	malignant and benign adrenocortical tumors
PXD000604-Sample-306	Homo sapiens	adrenal gland	malignant and benign adrenocortical tumors	tumor cells	not available	not available	not available	run 77	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ115	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	tumor type (malignant, benign)	not applicable	not applicable	not applicable	orbitrap	100507_Exp2_fr48.raw	v1.1.0	HAMLET-agentic v2.1.0	malignant and benign adrenocortical tumors
PXD000604-Sample-307	Homo sapiens	adrenal gland	malignant and benign adrenocortical tumors	tumor cells	not available	not available	not available	run 77	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ116	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	tumor type (malignant, benign)	not applicable	not applicable	not applicable	orbitrap	100507_Exp2_fr48.raw	v1.1.0	HAMLET-agentic v2.1.0	malignant and benign adrenocortical tumors
PXD000604-Sample-308	Homo sapiens	adrenal gland	malignant and benign adrenocortical tumors	tumor cells	not available	not available	not available	run 77	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ117	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	tumor type (malignant, benign)	not applicable	not applicable	not applicable	orbitrap	100507_Exp2_fr48.raw	v1.1.0	HAMLET-agentic v2.1.0	malignant and benign adrenocortical tumors
PXD000604-Sample-309	Homo sapiens	adrenal gland	malignant and benign adrenocortical tumors	tumor cells	not available	not available	not available	run 78	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ114	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	tumor type (malignant, benign)	not applicable	not applicable	not applicable	orbitrap	100507_Exp1_fr56.raw	v1.1.0	HAMLET-agentic v2.1.0	malignant and benign adrenocortical tumors
PXD000604-Sample-310	Homo sapiens	adrenal gland	malignant and benign adrenocortical tumors	tumor cells	not available	not available	not available	run 78	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ115	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	tumor type (malignant, benign)	not applicable	not applicable	not applicable	orbitrap	100507_Exp1_fr56.raw	v1.1.0	HAMLET-agentic v2.1.0	malignant and benign adrenocortical tumors
PXD000604-Sample-311	Homo sapiens	adrenal gland	malignant and benign adrenocortical tumors	tumor cells	not available	not available	not available	run 78	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ116	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	tumor type (malignant, benign)	not applicable	not applicable	not applicable	orbitrap	100507_Exp1_fr56.raw	v1.1.0	HAMLET-agentic v2.1.0	malignant and benign adrenocortical tumors
PXD000604-Sample-312	Homo sapiens	adrenal gland	malignant and benign adrenocortical tumors	tumor cells	not available	not available	not available	run 78	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ117	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	tumor type (malignant, benign)	not applicable	not applicable	not applicable	orbitrap	100507_Exp1_fr56.raw	v1.1.0	HAMLET-agentic v2.1.0	malignant and benign adrenocortical tumors
PXD000604-Sample-313	Homo sapiens	adrenal gland	malignant and benign adrenocortical tumors	tumor cells	not available	not available	not available	run 79	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ114	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	tumor type (malignant, benign)	not applicable	not applicable	not applicable	orbitrap	100507_Exp2_fr59.raw	v1.1.0	HAMLET-agentic v2.1.0	malignant and benign adrenocortical tumors
PXD000604-Sample-314	Homo sapiens	adrenal gland	malignant and benign adrenocortical tumors	tumor cells	not available	not available	not available	run 79	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ115	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	tumor type (malignant, benign)	not applicable	not applicable	not applicable	orbitrap	100507_Exp2_fr59.raw	v1.1.0	HAMLET-agentic v2.1.0	malignant and benign adrenocortical tumors
PXD000604-Sample-315	Homo sapiens	adrenal gland	malignant and benign adrenocortical tumors	tumor cells	not available	not available	not available	run 79	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ116	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	tumor type (malignant, benign)	not applicable	not applicable	not applicable	orbitrap	100507_Exp2_fr59.raw	v1.1.0	HAMLET-agentic v2.1.0	malignant and benign adrenocortical tumors
PXD000604-Sample-316	Homo sapiens	adrenal gland	malignant and benign adrenocortical tumors	tumor cells	not available	not available	not available	run 79	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ117	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	tumor type (malignant, benign)	not applicable	not applicable	not applicable	orbitrap	100507_Exp2_fr59.raw	v1.1.0	HAMLET-agentic v2.1.0	malignant and benign adrenocortical tumors
PXD000604-Sample-317	Homo sapiens	adrenal gland	malignant and benign adrenocortical tumors	tumor cells	not available	not available	not available	run 80	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ114	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	tumor type (malignant, benign)	not applicable	not applicable	not applicable	orbitrap	100507_Exp2_fr53.raw	v1.1.0	HAMLET-agentic v2.1.0	malignant and benign adrenocortical tumors
PXD000604-Sample-318	Homo sapiens	adrenal gland	malignant and benign adrenocortical tumors	tumor cells	not available	not available	not available	run 80	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ115	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	tumor type (malignant, benign)	not applicable	not applicable	not applicable	orbitrap	100507_Exp2_fr53.raw	v1.1.0	HAMLET-agentic v2.1.0	malignant and benign adrenocortical tumors
PXD000604-Sample-319	Homo sapiens	adrenal gland	malignant and benign adrenocortical tumors	tumor cells	not available	not available	not available	run 80	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ116	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	tumor type (malignant, benign)	not applicable	not applicable	not applicable	orbitrap	100507_Exp2_fr53.raw	v1.1.0	HAMLET-agentic v2.1.0	malignant and benign adrenocortical tumors
PXD000604-Sample-320	Homo sapiens	adrenal gland	malignant and benign adrenocortical tumors	tumor cells	not available	not available	not available	run 80	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ117	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	tumor type (malignant, benign)	not applicable	not applicable	not applicable	orbitrap	100507_Exp2_fr53.raw	v1.1.0	HAMLET-agentic v2.1.0	malignant and benign adrenocortical tumors
PXD000604-Sample-321	Homo sapiens	adrenal gland	malignant and benign adrenocortical tumors	tumor cells	not available	not available	not available	run 81	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ114	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	tumor type (malignant, benign)	not applicable	not applicable	not applicable	orbitrap	100507_Exp2_fr42.raw	v1.1.0	HAMLET-agentic v2.1.0	malignant and benign adrenocortical tumors
PXD000604-Sample-322	Homo sapiens	adrenal gland	malignant and benign adrenocortical tumors	tumor cells	not available	not available	not available	run 81	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ115	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	tumor type (malignant, benign)	not applicable	not applicable	not applicable	orbitrap	100507_Exp2_fr42.raw	v1.1.0	HAMLET-agentic v2.1.0	malignant and benign adrenocortical tumors
PXD000604-Sample-323	Homo sapiens	adrenal gland	malignant and benign adrenocortical tumors	tumor cells	not available	not available	not available	run 81	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ116	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	tumor type (malignant, benign)	not applicable	not applicable	not applicable	orbitrap	100507_Exp2_fr42.raw	v1.1.0	HAMLET-agentic v2.1.0	malignant and benign adrenocortical tumors
PXD000604-Sample-324	Homo sapiens	adrenal gland	malignant and benign adrenocortical tumors	tumor cells	not available	not available	not available	run 81	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ117	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	tumor type (malignant, benign)	not applicable	not applicable	not applicable	orbitrap	100507_Exp2_fr42.raw	v1.1.0	HAMLET-agentic v2.1.0	malignant and benign adrenocortical tumors
PXD000604-Sample-325	Homo sapiens	adrenal gland	malignant and benign adrenocortical tumors	tumor cells	not available	not available	not available	run 82	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ114	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	tumor type (malignant, benign)	not applicable	not applicable	not applicable	orbitrap	100409_Exp1_fr31.raw	v1.1.0	HAMLET-agentic v2.1.0	malignant and benign adrenocortical tumors
PXD000604-Sample-326	Homo sapiens	adrenal gland	malignant and benign adrenocortical tumors	tumor cells	not available	not available	not available	run 82	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ115	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	tumor type (malignant, benign)	not applicable	not applicable	not applicable	orbitrap	100409_Exp1_fr31.raw	v1.1.0	HAMLET-agentic v2.1.0	malignant and benign adrenocortical tumors
PXD000604-Sample-327	Homo sapiens	adrenal gland	malignant and benign adrenocortical tumors	tumor cells	not available	not available	not available	run 82	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ116	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	tumor type (malignant, benign)	not applicable	not applicable	not applicable	orbitrap	100409_Exp1_fr31.raw	v1.1.0	HAMLET-agentic v2.1.0	malignant and benign adrenocortical tumors
PXD000604-Sample-328	Homo sapiens	adrenal gland	malignant and benign adrenocortical tumors	tumor cells	not available	not available	not available	run 82	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ117	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	tumor type (malignant, benign)	not applicable	not applicable	not applicable	orbitrap	100409_Exp1_fr31.raw	v1.1.0	HAMLET-agentic v2.1.0	malignant and benign adrenocortical tumors
PXD000604-Sample-329	Homo sapiens	adrenal gland	malignant and benign adrenocortical tumors	tumor cells	not available	not available	not available	run 83	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ114	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	tumor type (malignant, benign)	not applicable	not applicable	not applicable	orbitrap	100507_Exp1_fr49.raw	v1.1.0	HAMLET-agentic v2.1.0	malignant and benign adrenocortical tumors
PXD000604-Sample-330	Homo sapiens	adrenal gland	malignant and benign adrenocortical tumors	tumor cells	not available	not available	not available	run 83	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ115	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	tumor type (malignant, benign)	not applicable	not applicable	not applicable	orbitrap	100507_Exp1_fr49.raw	v1.1.0	HAMLET-agentic v2.1.0	malignant and benign adrenocortical tumors
PXD000604-Sample-331	Homo sapiens	adrenal gland	malignant and benign adrenocortical tumors	tumor cells	not available	not available	not available	run 83	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ116	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	tumor type (malignant, benign)	not applicable	not applicable	not applicable	orbitrap	100507_Exp1_fr49.raw	v1.1.0	HAMLET-agentic v2.1.0	malignant and benign adrenocortical tumors
PXD000604-Sample-332	Homo sapiens	adrenal gland	malignant and benign adrenocortical tumors	tumor cells	not available	not available	not available	run 83	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ117	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	tumor type (malignant, benign)	not applicable	not applicable	not applicable	orbitrap	100507_Exp1_fr49.raw	v1.1.0	HAMLET-agentic v2.1.0	malignant and benign adrenocortical tumors
PXD000604-Sample-333	Homo sapiens	adrenal gland	malignant and benign adrenocortical tumors	tumor cells	not available	not available	not available	run 84	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ114	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	tumor type (malignant, benign)	not applicable	not applicable	not applicable	orbitrap	100507_Exp1_fr54.raw	v1.1.0	HAMLET-agentic v2.1.0	malignant and benign adrenocortical tumors
PXD000604-Sample-334	Homo sapiens	adrenal gland	malignant and benign adrenocortical tumors	tumor cells	not available	not available	not available	run 84	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ115	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	tumor type (malignant, benign)	not applicable	not applicable	not applicable	orbitrap	100507_Exp1_fr54.raw	v1.1.0	HAMLET-agentic v2.1.0	malignant and benign adrenocortical tumors
