accession,pubmed_id,pmc_id,raw_file_count,organism,taxids,experiment_types,pub_license,spectral_file_types,existing_PRIDE_SDRF,HAMLETstore,HAMLETmeti,HAMLETmeta,HAMLETjudge
PXD003281,29043977.0,PMC5667932,198,Homo sapiens (human),9606,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD013653,32943618.0,PMC7499178,198,Saccharomyces cerevisiae (baker's yeast),4932,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD030971,36567349.0,PMC9791742,198,Staphylococcus aureus,1280,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD051723,22278370.0,PMC3316730,198,Homo sapiens (human),9606,Data-dependent acquisition,CC BY-NC,RAW,False,False,False,False,False
PXD010006,31199885.0,PMC6704450,199,Chlorocebus sabaeus,60711,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD000448,25468996.0,PMC4972397,200,Homo sapiens (human),9606,Shotgun proteomics,author_manuscript,RAW,False,False,False,False,False
PXD023148,34320313.0,PMC8419864,200,Macaca mulatta (rhesus macaque); Homo sapiens (human),9544; 9606,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD024632,34746700.0,PMC8551077,200,Homo sapiens (human),9606,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD024724,34172091.0,PMC8235576,200,Homo sapiens (human),9606,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD029832,35199904.0,PMC9321722,200,Pseudomonas aeruginosa; Escherichia coli; Staphylococcus aureus,287; 562; 1280,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD035120,36232544.0,PMC9569607,200,Homo sapiens (human),9606,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD044445,38213622.0,PMC10783619,200,Homo sapiens (human),9606,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD000890,28191904.0,PMC5802382,201,Listeria monocytogenes egd,1334565,Shotgun proteomics,author_manuscript,GZ;RAW,False,False,False,False,False
PXD034618,36384582.0,PMC9670408,201,Escherichia coli,562,Shotgun proteomics,CC BY,MGF;RAW,False,False,False,False,False
PXD018304,34429501.0,PMC8385024,202,Homo sapiens (human),9606,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD000478,24289286.0,PMC4053992,203,Drosophila melanogaster (fruit fly),7227,Bottom-up proteomics,CC BY,RAW,False,False,False,False,False
PXD005857,28530236.0,PMC5458144,203,Homo sapiens (human),9606,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD004496,28302071.0,PMC5356301,204,Mus musculus (mouse),10090,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD005410,28674419.0,PMC5495806,204,Homo sapiens (human),9606,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD024312,34349202.0,PMC8338952,204,Homo sapiens (human),9606,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD000497,25538140.0,PMC4300494,205,Homo sapiens (human),9606,Bottom-up proteomics,CC BY,RAW,False,False,False,False,False
PXD019909,33154365.0,PMC7645789,205,Homo sapiens (human),9606,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD003764,27148221.0,PMC4835898,206,Bacillus subtilis,1423,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD014780,31527878.0,PMC6748406,206,Dengue virus; Homo sapiens (human),12637; 9606,Shotgun proteomics,CC0,GZ;MGF;RAW,False,False,False,False,False
PXD046072,38861989.0,PMC11228375,208,Homo sapiens (human),9606,Shotgun proteomics,CC BY-NC,MGF;RAW,False,False,False,False,False
PXD007145,29535314.0,PMC5849679,209,Saccharomyces cerevisiae (baker's yeast); Homo sapiens (human),4932; 9606,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD006848,29496885.0,PMC5830654,210,Arabidopsis thaliana (mouse-ear cress),3702,Shotgun proteomics,CC BY,GZ;MGF;RAW,False,False,False,False,False
PXD022685,33375274.0,PMC7795614,210,Saccharomyces cerevisiae (baker's yeast),4932,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD028908,34806902.0,PMC8687617,210,Homo sapiens (human),9606,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD024806,34238254.0,PMC8268341,210,Homo sapiens (human),9606,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD002098,22442255.0,PMC3418848,211,Homo sapiens (human),9606,Shotgun proteomics,CC BY-NC,RAW,False,False,False,False,False
PXD007819,30030445.0,PMC6054643,211,Human gut metagenome,408170,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD001252,25368622.0,PMC4202796,213,Arabidopsis thaliana (mouse-ear cress),3702,Shotgun proteomics,CC BY,GZ;RAW,False,False,False,False,False
PXD014225,32618424.0,PMC7333348,214,Mus musculus (mouse),10090,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD035884,36139528.0,PMC9496668,214,Homo sapiens (human),9606,Shotgun proteomics,CC BY,MGF;RAW,False,False,False,False,False
PXD040503,37025615.0,PMC10070989,214,Homo sapiens (human),9606,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD039576,38310095.0,PMC10838342,214,Saccharomyces cerevisiae (baker's yeast); Escherichia coli; Homo sapiens (human),4932; 562; 9606,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD014997,32192169.0,PMC7140113,215,Homo sapiens (human),9606,Shotgun proteomics,CC BY,7Z;RAW,False,False,False,False,False
PXD008741,29555687.0,PMC5986242,216,Trypanosoma brucei,5691,Shotgun proteomics,CC BY,RAW;ZIP,False,False,False,False,False
PXD013284,31849937.0,PMC6902019,216,Homo sapiens (human),9606,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD001928,31444107.0,PMC7751889,216,Saccharomyces cerevisiae (baker's yeast),4932,Shotgun proteomics,author_manuscript,GZ;MGF;RAW,False,False,False,False,False
PXD004733,29176673.0,PMC5701129,216,Mus musculus (mouse),10090,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD005583,28747677.0,PMC5529458,216,Homo sapiens (human),9606,Shotgun proteomics,CC BY,MGF;RAW,False,False,False,False,False
PXD011068,31594216.0,PMC6839455,216,Mus musculus (mouse),10090,Shotgun proteomics,CC BY-NC,RAW;ZIP,False,False,False,False,False
PXD018814,33037224.0,PMC7547660,216,Arabidopsis thaliana (mouse-ear cress),3702,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD024298,34043369.0,PMC8254770,216,Mus musculus (mouse),10090,Shotgun proteomics,author_manuscript,RAW,False,False,False,False,False
PXD010778,30539259.0,PMC9098231,216,Emericella nidulans (strain fgsc a4 / atcc 38163 / cbs 112.46 / nrrl 194 / m139) (aspergillus nidulans),227321,Shotgun proteomics,author_manuscript,RAW,False,False,False,False,False
PXD032729,36472367.0,PMC9833826,216,Mus musculus (mouse),10090,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD047672,38391955.0,PMC10886605,216,Homo sapiens (human),9606,Bottom-up proteomics,CC BY,RAW,False,False,False,False,False
PXD048796,39226405.0,PMC11421017,216,Bos taurus (bovine),9913,Bottom-up proteomics,CC BY,MGF;RAW,False,False,False,False,False
PXD037041,36517484.0,PMC9751300,217,Mus musculus (mouse),10090,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD003071,26824392.0,PMC4769169,218,Homo sapiens (human); Mus musculus (mouse),9606; 10090,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD004442,28450419.0,PMC5500767,218,Homo sapiens (human),9606,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD004965,27843720.0,PMC5103831,220,Metagenomes,408169,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD046446,38519482.0,PMC10959978,220,Homo sapiens (human),9606,Bottom-up proteomics,CC BY,RAW,False,False,False,False,False
PXD026488,36635565.0,PMC9992348,223,Escherichia coli,562,Shotgun proteomics,author_manuscript,RAW,False,False,False,False,False
PXD010723,32782445.0,PMC7412817,224,Homo sapiens (human),9606,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD004896,28432195.0,PMC5461538,225,Arabidopsis thaliana (mouse-ear cress),3702,Shotgun proteomics,CC BY,GZ;MGF;RAW,False,False,False,False,False
PXD007140,28814272.0,PMC5559785,225,Xanthomonas campestris pv. vesicatoria str. 85-10,316273,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD000393,22479471.0,PMC3313959,226,Yersinia pseudotuberculosis; Yersinia pestis,633; 632,Bottom-up proteomics,CC BY,MGF;RAW,False,False,False,False,False
PXD005667,28052195.0,PMC5441882,226,Mus musculus (mouse),10090,Shotgun proteomics,author_manuscript,MS1;MS2;RAW,False,False,False,False,False
PXD035426,37479728.0,PMC10361982,226,Trypanosoma brucei; Trypanosoma congolense,5691; 5692,Shotgun proteomics,CC BY,MZML;RAW,False,False,False,False,False
PXD067623,41091888.0,PMC12527068,226,Homo sapiens (human),9606,Bottom-up proteomics,CC BY-NC,RAW,False,False,False,False,False
PXD004655,28117667.0,PMC5305215,228,Homo sapiens (human),9606,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD023823,33687326.0,PMC8096428,228,Mus musculus (mouse),10090,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD009775,31844049.0,PMC6915695,229,Homo sapiens (human),9606,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD010272,33050482.0,PMC7656294,229,Mus musculus (mouse),10090,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD019633,38040826.0,PMC10692328,229,Homo sapiens (human),9606,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD002692,27748755.0,PMC8557956,230,Medicago truncatula (barrel medic) (medicago tribuloides); Sinorhizobium meliloti (strain bl225c),3880; 698936,Shotgun proteomics,author_manuscript,RAW,False,False,False,False,False
PXD008451,29396449.0,PMC5797227,230,Homo sapiens (human),9606,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD017007,32929206.0,PMC8026616,230,Neocallimastigomycetes; Prokaryotic environmental samples,451455; 81490,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD015315,32286271.0,PMC7156481,231,Homo sapiens (human),9606,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD021494,33322045.0,PMC7762994,232,Filoviridae; Ebolavirus; Homo sapiens (human),11266; 186536; 9606,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD001349,25720653.0,PMC4342551,234,Arabidopsis thaliana (mouse-ear cress),3702,Shotgun proteomics,CC BY,GZ;RAW,False,False,False,False,False
PXD002612,27799870.0,PMC5084393,234,Homo sapiens (human),9606,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD010995,30970176.0,PMC6850091,234,Serendipita vermifera 'subsp. bescii'; Serendipita vermifera maff 305830,2073127; 933852,Shotgun proteomics,CC BY-NC,GZ;MZML;RAW,False,False,False,False,False
PXD022228,34121209.0,PMC8280838,234,Mus musculus (mouse),10090,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD048730,38600097.0,PMC11006854,234,Homo sapiens (human); Mus musculus (mouse),9606; 10090,Bottom-up proteomics,CC BY,RAW,False,False,False,False,False
PXD003177,29085914.0,PMC5655592,236,Mus musculus (mouse),10090,Shotgun proteomics,CC BY,MZML;RAW,False,False,False,False,False
PXD063248,41573543.0,PMC12819284,236,Homo sapiens (human),9606,Bottom-up proteomics,CC BY,RAW,False,False,False,False,False
PXD019376,34750379.0,PMC8575775,237,Homo sapiens (human),9606,Shotgun proteomics,CC BY,GZ;MGF;MS2;RAW,False,False,False,False,False
PXD003774,27918545.0,PMC5533293,239,Homo sapiens (human),9606,Shotgun proteomics,author_manuscript,GZ;RAW,False,False,False,False,False
PXD020011,32983136.0,PMC7485268,239,Homo sapiens (human),9606,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD001183,25526367.0,PMC4272306,240,Homo sapiens (human),9606,Shotgun proteomics,CC BY,GZ;MGF;RAW,False,False,False,False,False
PXD004970,31675377.0,PMC6824562,240,Homo sapiens (human),9606,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD000155,25609142.0,PMC4317495,240,Homo sapiens (human),9606,Bottom-up proteomics,CC BY,GZ;RAW,False,False,False,False,False
PXD000901,26388441.0,PMC4644236,240,Homo sapiens (human),9606,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD001648,25741329.0,PMC4332353,240,Escherichia coli,562,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD014087,31666928.0,PMC6800261,240,Homo sapiens (human),9606,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD016105,32022686.0,PMC7056270,240,Mus musculus (mouse),10090,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD022830,34177868.0,PMC8225356,240,Peptoclostridium difficile (strain 630) (clostridium difficile),272563,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD016223,37588005.0,PMC10425965,240,Mus musculus (mouse),10090,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD031831,35580046.0,PMC9177982,241,Homo sapiens (human),9606,Shotgun proteomics,CC BY-NC,RAW,False,False,False,False,False
PXD024525,35306519.0,PMC8934364,242,Mus musculus (mouse),10090,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD001973,30127667.0,PMC6091194,244,Mus musculus (mouse),10090,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD006171,28852088.0,PMC5574995,245,Trypanosoma cruzi dm28c,1416333,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD000429,24073886.0,PMC3852671,245,Aeromonas salmonicida salmonicida,29491,Bottom-up proteomics,CC BY,GZ;RAW,False,False,False,False,False
PXD005785,30459560.0,PMC6232379,245,Mus musculus (mouse),10090,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD005681,30445039.0,PMC6541012,246,Mus musculus (mouse),10090,Shotgun proteomics,author_manuscript,RAW,False,False,False,False,False
PXD019654,33608280.0,PMC7895438,246,Drosophila melanogaster (fruit fly),7227,Shotgun proteomics,CC BY-NC,RAW,False,False,False,False,False
PXD023374,34110797.0,PMC9876622,247,Homo sapiens (human),9606,Shotgun proteomics,author_manuscript,MZML;RAW,False,False,False,False,False
PXD012133,31940168.0,PMC7932850,247,Mus musculus (mouse),10090,Shotgun proteomics,author_manuscript,RAW,False,False,False,False,False
PXD028857,35130123.0,PMC8824213,247,Human gut metagenome,408170,Shotgun proteomics,CC BY-NC,RAW,False,False,False,False,False
PXD000376,26542228.0,PMC4636073,249,Homo sapiens (human),9606,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD002091,26893308.0,PMC4770386,252,Homo sapiens (human),9606,Shotgun proteomics,CC BY,GZ;RAW,False,False,False,False,False
PXD023354,33897458.0,PMC8058368,252,Homo sapiens (human),9606,Shotgun proteomics,CC BY,MGF;RAW,False,False,False,False,False
PXD008822,30072576.0,PMC6190714,255,Homo sapiens (human),9606,Shotgun proteomics,author_manuscript,MGF;RAW,False,False,False,False,False
PXD001765,26174933.0,PMC4547847,255,Mus musculus (mouse),10090,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD004575,27685442.0,PMC5117786,256,Homo sapiens (human),9606,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD009493,33661639.0,PMC8167932,256,Mus musculus (mouse),10090,Shotgun proteomics,author_manuscript,GZ;MZML;RAW,False,False,False,False,False
PXD023195,35704578.0,PMC9200280,256,Arabidopsis thaliana (mouse-ear cress),3702,Shotgun proteomics,CC BY-NC,RAW,False,False,False,False,False
PXD007787,29052541.0,PMC5650473,258,Homo sapiens (human),9606,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD043713,37939282.0,PMC10696596,258,Homo sapiens (human),9606,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD043497,38698559.0,PMC11258431,258,Homo sapiens (human),9606,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD042792,38604503.0,PMC11245951,259,Homo sapiens (human),9606,Shotgun proteomics,CC BY,MZML;RAW,False,False,False,False,False
PXD042258,38945450.0,PMC11327452,261,Homo sapiens (human); Mus musculus (mouse),9606; 10090,Shotgun proteomics,CC BY,MZML;MZXML;RAW,False,False,False,False,False
PXD014422,34024016.0,PMC8254727,262,Rattus norvegicus (rat),10116,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD002529,26793233.0,PMC4707256,263,Bos taurus (bovine),9913,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD007051,29233185.0,PMC5727667,263,Mus musculus (mouse),10090,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD007235,29618087.0,PMC5934616,264,Homo sapiens (human),9606,Shotgun proteomics,CC BY-NC,RAW,False,False,False,False,False
PXD007748,29447168.0,PMC5813909,264,Populus deltoides (eastern poplar) (eastern cottonwood),3696,Shotgun proteomics,CC BY,GZ;MZML;RAW,False,False,False,False,False
PXD016004,32238265.0,PMC7117909,264,Rattus norvegicus (rat),10116,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD017740,33382035.0,PMC7857729,264,Homo sapiens (human),9606,Shotgun proteomics,CC BY,RAW;ZIP,False,False,False,False,False
PXD006475,24247654.0,PMC3948157,266,Homo sapiens (human),9606,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD027602,35402263.0,PMC8987228,267,Homo sapiens (human),9606,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD001250,26523646.0,PMC7116867,270,Mus musculus (mouse),10090,Shotgun proteomics,author_manuscript,RAW,False,False,False,False,False
PXD014455,31889050.0,PMC6937334,270,Phytophthora infestans,4787,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD009117,32444788.0,PMC7244511,270,Mus musculus (mouse),10090,Shotgun proteomics,CC BY,RAW;ZIP,False,False,False,False,False
PXD022465,34598978.0,PMC9554031,270,Homo sapiens (human),9606,Shotgun proteomics,CC BY-NC,RAW,False,False,False,False,False
PXD012724,32160905.0,PMC7066843,273,Escherichia coli,562,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD058428,41441338.0,PMC12736859,274,Homo sapiens (human),9606,Data-independent acquisition,CC BY,RAW,False,False,False,False,False
PXD005658,28122231.0,PMC5289937,275,Homo sapiens (human),9606,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD002810,26555894.0,PMC4667639,276,Mus musculus (mouse),10090,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD002929,27114452.0,PMC4937518,276,Homo sapiens (human),9606,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD004326,30150368.0,PMC6283290,280,Saccharomyces cerevisiae (baker's yeast),4932,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD011001,31831592.0,PMC6961576,280,Homo sapiens (human),9606,Shotgun proteomics,CC BY-NC,RAW,False,False,False,False,False
PXD019188,33758186.0,PMC7987974,281,Escherichia coli,562,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD013593,33692444.0,PMC7946870,281,Capra hircus (goat),9925,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD003468,27377007.0,PMC4932531,282,Escherichia coli,562,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD025134,34513734.0,PMC8432295,282,Homo sapiens (human),9606,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
