source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[modification parameters]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD004732-Sample-1425	Homo sapiens	not available	not available	not available	not available	not available	run 1425	proteomic profiling by mass spectrometry	not available	label free sample	Orbitrap Fusion Lumos	not available	not available	not available	not available	acquisition type (HCD, IT, ETD), peptide set (proteotypic, missing proteome, SRMAtlas)	not available	orbitrap	01640c_BA3-Thermo_SRM_Pool_17_01_01-ETD-1h-R2.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD004732-Sample-1426	Homo sapiens	not available	not available	not available	not available	not available	run 1426	proteomic profiling by mass spectrometry	not available	label free sample	Orbitrap Fusion Lumos	not available	not available	not available	not available	acquisition type (HCD, IT, ETD), peptide set (proteotypic, missing proteome, SRMAtlas)	not available	orbitrap	01790a_BD2-TUM_second_pool_78_01_01-ETD-1h-R1.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD004732-Sample-1427	Homo sapiens	not available	not available	not available	not available	not available	run 1427	proteomic profiling by mass spectrometry	not available	label free sample	Orbitrap Fusion Lumos	not available	not available	not available	not available	acquisition type (HCD, IT, ETD), peptide set (proteotypic, missing proteome, SRMAtlas)	not available	orbitrap	01640c_BC11-Thermo_SRM_Pool_83_01_01-ETD-1h-R2.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD004732-Sample-1428	Homo sapiens	not available	not available	not available	not available	not available	run 1428	proteomic profiling by mass spectrometry	not available	label free sample	Orbitrap Fusion Lumos	not available	not available	not available	not available	acquisition type (HCD, IT, ETD), peptide set (proteotypic, missing proteome, SRMAtlas)	not available	orbitrap	01625b_GA7-TUM_first_pool_120_01_01-3xHCD-1h-R1.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD004732-Sample-1429	Homo sapiens	not available	not available	not available	not available	not available	run 1429	proteomic profiling by mass spectrometry	not available	label free sample	Orbitrap Fusion Lumos	not available	not available	not available	not available	acquisition type (HCD, IT, ETD), peptide set (proteotypic, missing proteome, SRMAtlas)	not available	orbitrap	01709a_GA4-TUM_first_pool_124_01_01-2xIT_2xHCD-1h-R1.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD004732-Sample-1430	Homo sapiens	not available	not available	not available	not available	not available	run 1430	proteomic profiling by mass spectrometry	not available	label free sample	Orbitrap Fusion Lumos	not available	not available	not available	not available	acquisition type (HCD, IT, ETD), peptide set (proteotypic, missing proteome, SRMAtlas)	not available	orbitrap	01625b_GB4-TUM_first_pool_26_01_01-ETD-1h-R2.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD004732-Sample-1431	Homo sapiens	not available	not available	not available	not available	not available	run 1431	proteomic profiling by mass spectrometry	not available	label free sample	Orbitrap Fusion Lumos	not available	not available	not available	not available	acquisition type (HCD, IT, ETD), peptide set (proteotypic, missing proteome, SRMAtlas)	not available	orbitrap	01906a_BG1-TUM_second_pool_115_01_01-DDA-1h-R1.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD004732-Sample-1432	Homo sapiens	not available	not available	not available	not available	not available	run 1432	proteomic profiling by mass spectrometry	not available	label free sample	Orbitrap Fusion Lumos	not available	not available	not available	not available	acquisition type (HCD, IT, ETD), peptide set (proteotypic, missing proteome, SRMAtlas)	not available	orbitrap	01640c_BE7-Thermo_SRM_Pool_53_01_01-DDA-1h-R2.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD004732-Sample-1433	Homo sapiens	not available	not available	not available	not available	not available	run 1433	proteomic profiling by mass spectrometry	not available	label free sample	Orbitrap Fusion Lumos	not available	not available	not available	not available	acquisition type (HCD, IT, ETD), peptide set (proteotypic, missing proteome, SRMAtlas)	not available	orbitrap	01625b_GD1-TUM_first_pool_4_01_01-ETD-1h-R2.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD004732-Sample-1434	Homo sapiens	not available	not available	not available	not available	not available	run 1434	proteomic profiling by mass spectrometry	not available	label free sample	Orbitrap Fusion Lumos	not available	not available	not available	not available	acquisition type (HCD, IT, ETD), peptide set (proteotypic, missing proteome, SRMAtlas)	not available	orbitrap	01906a_BB2-TUM_second_pool_118_01_01-ETD-1h-R1.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD004732-Sample-1435	Homo sapiens	not available	not available	not available	not available	not available	run 1435	proteomic profiling by mass spectrometry	not available	label free sample	Orbitrap Fusion Lumos	not available	not available	not available	not available	acquisition type (HCD, IT, ETD), peptide set (proteotypic, missing proteome, SRMAtlas)	not available	orbitrap	01625b_GF3-TUM_first_pool_22_01_01-ETD-1h-R2.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD004732-Sample-1436	Homo sapiens	not available	not available	not available	not available	not available	run 1436	proteomic profiling by mass spectrometry	not available	label free sample	Orbitrap Fusion Lumos	not available	not available	not available	not available	acquisition type (HCD, IT, ETD), peptide set (proteotypic, missing proteome, SRMAtlas)	not available	orbitrap	01866a_GA3-TUM_second_pool_105_02_01-2xIT_2xHCD-1h-R1.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD004732-Sample-1437	Homo sapiens	not available	not available	not available	not available	not available	run 1437	proteomic profiling by mass spectrometry	not available	label free sample	Orbitrap Fusion Lumos	not available	not available	not available	not available	acquisition type (HCD, IT, ETD), peptide set (proteotypic, missing proteome, SRMAtlas)	not available	orbitrap	01640c_BD9-Thermo_SRM_Pool_68_01_01-ETD-1h-R2.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD004732-Sample-1438	Homo sapiens	not available	not available	not available	not available	not available	run 1438	proteomic profiling by mass spectrometry	not available	label free sample	Orbitrap Fusion Lumos	not available	not available	not available	not available	acquisition type (HCD, IT, ETD), peptide set (proteotypic, missing proteome, SRMAtlas)	not available	orbitrap	01625b_GF4-TUM_first_pool_30_01_01-2xIT_2xHCD-1h-R1.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD004732-Sample-1439	Homo sapiens	not available	not available	not available	not available	not available	run 1439	proteomic profiling by mass spectrometry	not available	label free sample	Orbitrap Fusion Lumos	not available	not available	not available	not available	acquisition type (HCD, IT, ETD), peptide set (proteotypic, missing proteome, SRMAtlas)	not available	orbitrap	01717a_BC1-TUM_second_pool_15_01_01-ETD-1h-R1.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD004732-Sample-1440	Homo sapiens	not available	not available	not available	not available	not available	run 1440	proteomic profiling by mass spectrometry	not available	label free sample	Orbitrap Fusion Lumos	not available	not available	not available	not available	acquisition type (HCD, IT, ETD), peptide set (proteotypic, missing proteome, SRMAtlas)	not available	orbitrap	01717a_BA2-TUM_second_pool_21_01_01-DDA-1h-R1.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD004732-Sample-1441	Homo sapiens	not available	not available	not available	not available	not available	run 1441	proteomic profiling by mass spectrometry	not available	label free sample	Orbitrap Fusion Lumos	not available	not available	not available	not available	acquisition type (HCD, IT, ETD), peptide set (proteotypic, missing proteome, SRMAtlas)	not available	orbitrap	01748a_BB4-TUM_second_pool_60_01_01-DDA-1h-R1.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD004732-Sample-1442	Homo sapiens	not available	not available	not available	not available	not available	run 1442	proteomic profiling by mass spectrometry	not available	label free sample	Orbitrap Fusion Lumos	not available	not available	not available	not available	acquisition type (HCD, IT, ETD), peptide set (proteotypic, missing proteome, SRMAtlas)	not available	orbitrap	01625b_GE3-TUM_first_pool_21_01_01-3xHCD-1h-R1.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD004732-Sample-1443	Homo sapiens	not available	not available	not available	not available	not available	run 1443	proteomic profiling by mass spectrometry	not available	label free sample	Orbitrap Fusion Lumos	not available	not available	not available	not available	acquisition type (HCD, IT, ETD), peptide set (proteotypic, missing proteome, SRMAtlas)	not available	orbitrap	01640a_BA5-Thermo_SRM_Pool_33_01_01-DDA-1h-R4.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD004732-Sample-1444	Homo sapiens	not available	not available	not available	not available	not available	run 1444	proteomic profiling by mass spectrometry	not available	label free sample	Orbitrap Fusion Lumos	not available	not available	not available	not available	acquisition type (HCD, IT, ETD), peptide set (proteotypic, missing proteome, SRMAtlas)	not available	orbitrap	01829a_BA3-TUM_third_pool_3_01_01-ETD-1h-R1.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD004732-Sample-1445	Homo sapiens	not available	not available	not available	not available	not available	run 1445	proteomic profiling by mass spectrometry	not available	label free sample	Orbitrap Fusion Lumos	not available	not available	not available	not available	acquisition type (HCD, IT, ETD), peptide set (proteotypic, missing proteome, SRMAtlas)	not available	orbitrap	01650b_BD7-TUM_first_pool_94_01_01-3xHCD-1h-R2.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD004732-Sample-1446	Homo sapiens	not available	not available	not available	not available	not available	run 1446	proteomic profiling by mass spectrometry	not available	label free sample	Orbitrap Fusion Lumos	not available	not available	not available	not available	acquisition type (HCD, IT, ETD), peptide set (proteotypic, missing proteome, SRMAtlas)	not available	orbitrap	01829a_GA3-TUM_third_pool_3_01_01-DDA-1h-R1.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD004732-Sample-1447	Homo sapiens	not available	not available	not available	not available	not available	run 1447	proteomic profiling by mass spectrometry	not available	label free sample	Orbitrap Fusion Lumos	not available	not available	not available	not available	acquisition type (HCD, IT, ETD), peptide set (proteotypic, missing proteome, SRMAtlas)	not available	orbitrap	01717a_BA4-TUM_second_pool_37_01_01-DDA-1h-R1.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD004732-Sample-1448	Homo sapiens	not available	not available	not available	not available	not available	run 1448	proteomic profiling by mass spectrometry	not available	label free sample	Orbitrap Fusion Lumos	not available	not available	not available	not available	acquisition type (HCD, IT, ETD), peptide set (proteotypic, missing proteome, SRMAtlas)	not available	orbitrap	01640c_BA7-Thermo_SRM_Pool_49_01_01-ETD-1h-R2.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD004732-Sample-1449	Homo sapiens	not available	not available	not available	not available	not available	run 1449	proteomic profiling by mass spectrometry	not available	label free sample	Orbitrap Fusion Lumos	not available	not available	not available	not available	acquisition type (HCD, IT, ETD), peptide set (proteotypic, missing proteome, SRMAtlas)	not available	orbitrap	01717a_BF1-TUM_second_pool_18_01_01-3xHCD-1h-R1.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD004732-Sample-1450	Homo sapiens	not available	not available	not available	not available	not available	run 1450	proteomic profiling by mass spectrometry	not available	label free sample	Orbitrap Fusion Lumos	not available	not available	not available	not available	acquisition type (HCD, IT, ETD), peptide set (proteotypic, missing proteome, SRMAtlas)	not available	orbitrap	01717a_BH2-TUM_second_pool_28_01_01-2xIT_2xHCD-1h-R1.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD004732-Sample-1451	Homo sapiens	not available	not available	not available	not available	not available	run 1451	proteomic profiling by mass spectrometry	not available	label free sample	Orbitrap Fusion Lumos	not available	not available	not available	not available	acquisition type (HCD, IT, ETD), peptide set (proteotypic, missing proteome, SRMAtlas)	not available	orbitrap	01717a_BE2-TUM_second_pool_25_01_01-DDA-1h-R1.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD004732-Sample-1452	Homo sapiens	not available	not available	not available	not available	not available	run 1452	proteomic profiling by mass spectrometry	not available	label free sample	Orbitrap Fusion Lumos	not available	not available	not available	not available	acquisition type (HCD, IT, ETD), peptide set (proteotypic, missing proteome, SRMAtlas)	not available	orbitrap	01650b_BF3-TUM_first_pool_64_01_01-3xHCD-1h-R2.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD004732-Sample-1453	Homo sapiens	not available	not available	not available	not available	not available	run 1453	proteomic profiling by mass spectrometry	not available	label free sample	Orbitrap Fusion Lumos	not available	not available	not available	not available	acquisition type (HCD, IT, ETD), peptide set (proteotypic, missing proteome, SRMAtlas)	not available	orbitrap	01717a_BH2-TUM_second_pool_28_01_01-ETD-1h-R1.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD004732-Sample-1454	Homo sapiens	not available	not available	not available	not available	not available	run 1454	proteomic profiling by mass spectrometry	not available	label free sample	Orbitrap Fusion Lumos	not available	not available	not available	not available	acquisition type (HCD, IT, ETD), peptide set (proteotypic, missing proteome, SRMAtlas)	not available	orbitrap	01650b_BD3-TUM_first_pool_62_01_01-DDA-1h-R2.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
