source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[cell type]	characteristics[cell line]	characteristics[cellosaurus accession]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[modification parameters]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[reduction reagent]	comment[alkylation reagent]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD006003-Sample-810	Homo sapiens, Mus musculus	melanoma	stage iv melanoma	melanoma cells	WM266–4, WM115, A375, Mel526, Mel624, Mel76, Mel04, YUMMER1.7	not available	3	not available	not available	run 810	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	Q-Exactive Plus, Q-Exactive HF	NT=Lys-C;AC=MS:1001309	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment (TIL, anti-PD1), response (responders, non-responders)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	8 ppm	10 ppm	dithiothreitol	iodoacetamide	20140429_MH_TIL_39_2_8.raw	v1.1.0	HAMLET-agentic v0.1.0	stage iv melanoma
PXD006003-Sample-811	Homo sapiens, Mus musculus	melanoma	stage iv melanoma	melanoma cells	WM266–4, WM115, A375, Mel526, Mel624, Mel76, Mel04, YUMMER1.7	not available	3	not available	not available	run 811	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	Q-Exactive Plus, Q-Exactive HF	NT=Lys-C;AC=MS:1001309	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment (TIL, anti-PD1), response (responders, non-responders)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	8 ppm	10 ppm	dithiothreitol	iodoacetamide	20161117_MH_SA_PD1_27-3.raw	v1.1.0	HAMLET-agentic v0.1.0	stage iv melanoma
PXD006003-Sample-812	Homo sapiens, Mus musculus	melanoma	stage iv melanoma	melanoma cells	WM266–4, WM115, A375, Mel526, Mel624, Mel76, Mel04, YUMMER1.7	not available	3	not available	not available	run 812	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	Q-Exactive Plus, Q-Exactive HF	NT=Lys-C;AC=MS:1001309	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment (TIL, anti-PD1), response (responders, non-responders)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	8 ppm	10 ppm	dithiothreitol	iodoacetamide	Animal_20180902_SA_MH_PD1_71_5.raw	v1.1.0	HAMLET-agentic v0.1.0	stage iv melanoma
PXD006003-Sample-813	Homo sapiens, Mus musculus	melanoma	stage iv melanoma	melanoma cells	WM266–4, WM115, A375, Mel526, Mel624, Mel76, Mel04, YUMMER1.7	not available	3	not available	not available	run 813	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	Q-Exactive Plus, Q-Exactive HF	NT=Lys-C;AC=MS:1001309	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment (TIL, anti-PD1), response (responders, non-responders)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	8 ppm	10 ppm	dithiothreitol	iodoacetamide	Animal_20180902_SA_MH_PD1_78_5.raw	v1.1.0	HAMLET-agentic v0.1.0	stage iv melanoma
PXD006003-Sample-814	Homo sapiens, Mus musculus	melanoma	stage iv melanoma	melanoma cells	WM266–4, WM115, A375, Mel526, Mel624, Mel76, Mel04, YUMMER1.7	not available	3	not available	not available	run 814	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	Q-Exactive Plus, Q-Exactive HF	NT=Lys-C;AC=MS:1001309	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment (TIL, anti-PD1), response (responders, non-responders)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	8 ppm	10 ppm	dithiothreitol	iodoacetamide	20170322_MH_SA_PD1_18_5.raw	v1.1.0	HAMLET-agentic v0.1.0	stage iv melanoma
PXD006003-Sample-815	Homo sapiens, Mus musculus	melanoma	stage iv melanoma	melanoma cells	WM266–4, WM115, A375, Mel526, Mel624, Mel76, Mel04, YUMMER1.7	not available	3	not available	not available	run 815	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	Q-Exactive Plus, Q-Exactive HF	NT=Lys-C;AC=MS:1001309	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment (TIL, anti-PD1), response (responders, non-responders)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	8 ppm	10 ppm	dithiothreitol	iodoacetamide	Animal_20170915_MH_SA_Cont_6.raw	v1.1.0	HAMLET-agentic v0.1.0	stage iv melanoma
PXD006003-Sample-816	Homo sapiens, Mus musculus	melanoma	stage iv melanoma	melanoma cells	WM266–4, WM115, A375, Mel526, Mel624, Mel76, Mel04, YUMMER1.7	not available	3	not available	not available	run 816	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	Q-Exactive Plus, Q-Exactive HF	NT=Lys-C;AC=MS:1001309	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment (TIL, anti-PD1), response (responders, non-responders)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	8 ppm	10 ppm	dithiothreitol	iodoacetamide	20161101_MH_SA_PD1_50-4.raw	v1.1.0	HAMLET-agentic v0.1.0	stage iv melanoma
PXD006003-Sample-817	Homo sapiens, Mus musculus	melanoma	stage iv melanoma	melanoma cells	WM266–4, WM115, A375, Mel526, Mel624, Mel76, Mel04, YUMMER1.7	not available	3	not available	not available	run 817	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	Q-Exactive Plus, Q-Exactive HF	NT=Lys-C;AC=MS:1001309	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment (TIL, anti-PD1), response (responders, non-responders)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	8 ppm	10 ppm	dithiothreitol	iodoacetamide	Animal_20180709_MH_SA_PD1_66_3.raw	v1.1.0	HAMLET-agentic v0.1.0	stage iv melanoma
PXD006003-Sample-818	Homo sapiens, Mus musculus	melanoma	stage iv melanoma	melanoma cells	WM266–4, WM115, A375, Mel526, Mel624, Mel76, Mel04, YUMMER1.7	not available	3	not available	not available	run 818	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	Q-Exactive Plus, Q-Exactive HF	NT=Lys-C;AC=MS:1001309	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment (TIL, anti-PD1), response (responders, non-responders)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	8 ppm	10 ppm	dithiothreitol	iodoacetamide	20130104_MH_TIL_29_8.raw	v1.1.0	HAMLET-agentic v0.1.0	stage iv melanoma
PXD006003-Sample-819	Homo sapiens, Mus musculus	melanoma	stage iv melanoma	melanoma cells	WM266–4, WM115, A375, Mel526, Mel624, Mel76, Mel04, YUMMER1.7	not available	3	not available	not available	run 819	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	Q-Exactive Plus, Q-Exactive HF	NT=Lys-C;AC=MS:1001309	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment (TIL, anti-PD1), response (responders, non-responders)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	8 ppm	10 ppm	dithiothreitol	iodoacetamide	Fozzie_20181010_MH_SA_PD1_75_5.raw	v1.1.0	HAMLET-agentic v0.1.0	stage iv melanoma
PXD006003-Sample-820	Homo sapiens, Mus musculus	melanoma	stage iv melanoma	melanoma cells	WM266–4, WM115, A375, Mel526, Mel624, Mel76, Mel04, YUMMER1.7	not available	3	not available	not available	run 820	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	Q-Exactive Plus, Q-Exactive HF	NT=Lys-C;AC=MS:1001309	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment (TIL, anti-PD1), response (responders, non-responders)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	8 ppm	10 ppm	dithiothreitol	iodoacetamide	Animal_20180709_MH_SA_PD1_57_5.raw	v1.1.0	HAMLET-agentic v0.1.0	stage iv melanoma
PXD006003-Sample-821	Homo sapiens, Mus musculus	melanoma	stage iv melanoma	melanoma cells	WM266–4, WM115, A375, Mel526, Mel624, Mel76, Mel04, YUMMER1.7	not available	3	not available	not available	run 821	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	Q-Exactive Plus, Q-Exactive HF	NT=Lys-C;AC=MS:1001309	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment (TIL, anti-PD1), response (responders, non-responders)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	8 ppm	10 ppm	dithiothreitol	iodoacetamide	20140429_MH_TIL_31_3.raw	v1.1.0	HAMLET-agentic v0.1.0	stage iv melanoma
PXD006003-Sample-822	Homo sapiens, Mus musculus	melanoma	stage iv melanoma	melanoma cells	WM266–4, WM115, A375, Mel526, Mel624, Mel76, Mel04, YUMMER1.7	not available	3	not available	not available	run 822	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	Q-Exactive Plus, Q-Exactive HF	NT=Lys-C;AC=MS:1001309	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment (TIL, anti-PD1), response (responders, non-responders)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	8 ppm	10 ppm	dithiothreitol	iodoacetamide	Animal_20180709_MH_SA_PD1_57_4.raw	v1.1.0	HAMLET-agentic v0.1.0	stage iv melanoma
PXD006003-Sample-823	Homo sapiens, Mus musculus	melanoma	stage iv melanoma	melanoma cells	WM266–4, WM115, A375, Mel526, Mel624, Mel76, Mel04, YUMMER1.7	not available	3	not available	not available	run 823	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	Q-Exactive Plus, Q-Exactive HF	NT=Lys-C;AC=MS:1001309	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment (TIL, anti-PD1), response (responders, non-responders)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	8 ppm	10 ppm	dithiothreitol	iodoacetamide	20130228_MH_TIL-20_11.raw	v1.1.0	HAMLET-agentic v0.1.0	stage iv melanoma
PXD006003-Sample-824	Homo sapiens, Mus musculus	melanoma	stage iv melanoma	melanoma cells	WM266–4, WM115, A375, Mel526, Mel624, Mel76, Mel04, YUMMER1.7	not available	3	not available	not available	run 824	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	Q-Exactive Plus, Q-Exactive HF	NT=Lys-C;AC=MS:1001309	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment (TIL, anti-PD1), response (responders, non-responders)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	8 ppm	10 ppm	dithiothreitol	iodoacetamide	20161101_MH_SA_PD1_46-5.raw	v1.1.0	HAMLET-agentic v0.1.0	stage iv melanoma
PXD006003-Sample-825	Homo sapiens, Mus musculus	melanoma	stage iv melanoma	melanoma cells	WM266–4, WM115, A375, Mel526, Mel624, Mel76, Mel04, YUMMER1.7	not available	3	not available	not available	run 825	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	Q-Exactive Plus, Q-Exactive HF	NT=Lys-C;AC=MS:1001309	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment (TIL, anti-PD1), response (responders, non-responders)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	8 ppm	10 ppm	dithiothreitol	iodoacetamide	20161101_MH_SA_PD1_25-5.raw	v1.1.0	HAMLET-agentic v0.1.0	stage iv melanoma
PXD006003-Sample-826	Homo sapiens, Mus musculus	melanoma	stage iv melanoma	melanoma cells	WM266–4, WM115, A375, Mel526, Mel624, Mel76, Mel04, YUMMER1.7	not available	3	not available	not available	run 826	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	Q-Exactive Plus, Q-Exactive HF	NT=Lys-C;AC=MS:1001309	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment (TIL, anti-PD1), response (responders, non-responders)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	8 ppm	10 ppm	dithiothreitol	iodoacetamide	20140429_MH_TIL_31_5.raw	v1.1.0	HAMLET-agentic v0.1.0	stage iv melanoma
PXD006003-Sample-827	Homo sapiens, Mus musculus	melanoma	stage iv melanoma	melanoma cells	WM266–4, WM115, A375, Mel526, Mel624, Mel76, Mel04, YUMMER1.7	not available	3	not available	not available	run 827	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	Q-Exactive Plus, Q-Exactive HF	NT=Lys-C;AC=MS:1001309	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment (TIL, anti-PD1), response (responders, non-responders)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	8 ppm	10 ppm	dithiothreitol	iodoacetamide	20140429_MH_TIL_36_2_4.raw	v1.1.0	HAMLET-agentic v0.1.0	stage iv melanoma
PXD006003-Sample-828	Homo sapiens, Mus musculus	melanoma	stage iv melanoma	melanoma cells	WM266–4, WM115, A375, Mel526, Mel624, Mel76, Mel04, YUMMER1.7	not available	3	not available	not available	run 828	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	Q-Exactive Plus, Q-Exactive HF	NT=Lys-C;AC=MS:1001309	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment (TIL, anti-PD1), response (responders, non-responders)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	8 ppm	10 ppm	dithiothreitol	iodoacetamide	20161117_MH_SA_PD1_7-4.raw	v1.1.0	HAMLET-agentic v0.1.0	stage iv melanoma
PXD006003-Sample-829	Homo sapiens, Mus musculus	melanoma	stage iv melanoma	melanoma cells	WM266–4, WM115, A375, Mel526, Mel624, Mel76, Mel04, YUMMER1.7	not available	3	not available	not available	run 829	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	Q-Exactive Plus, Q-Exactive HF	NT=Lys-C;AC=MS:1001309	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment (TIL, anti-PD1), response (responders, non-responders)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	8 ppm	10 ppm	dithiothreitol	iodoacetamide	Animal_20180709_MH_SA_PD1_60_2.raw	v1.1.0	HAMLET-agentic v0.1.0	stage iv melanoma
PXD006003-Sample-830	Homo sapiens, Mus musculus	melanoma	stage iv melanoma	melanoma cells	WM266–4, WM115, A375, Mel526, Mel624, Mel76, Mel04, YUMMER1.7	not available	3	not available	not available	run 830	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	Q-Exactive Plus, Q-Exactive HF	NT=Lys-C;AC=MS:1001309	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment (TIL, anti-PD1), response (responders, non-responders)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	8 ppm	10 ppm	dithiothreitol	iodoacetamide	20130228_MH_TIL-36_8.raw	v1.1.0	HAMLET-agentic v0.1.0	stage iv melanoma
PXD006003-Sample-831	Homo sapiens, Mus musculus	melanoma	stage iv melanoma	melanoma cells	WM266–4, WM115, A375, Mel526, Mel624, Mel76, Mel04, YUMMER1.7	not available	3	not available	not available	run 831	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	Q-Exactive Plus, Q-Exactive HF	NT=Lys-C;AC=MS:1001309	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment (TIL, anti-PD1), response (responders, non-responders)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	8 ppm	10 ppm	dithiothreitol	iodoacetamide	Animal_20170915_MH_SA_HADHA-4_2.raw	v1.1.0	HAMLET-agentic v0.1.0	stage iv melanoma
PXD006003-Sample-832	Homo sapiens, Mus musculus	melanoma	stage iv melanoma	melanoma cells	WM266–4, WM115, A375, Mel526, Mel624, Mel76, Mel04, YUMMER1.7	not available	3	not available	not available	run 832	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	Q-Exactive Plus, Q-Exactive HF	NT=Lys-C;AC=MS:1001309	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment (TIL, anti-PD1), response (responders, non-responders)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	8 ppm	10 ppm	dithiothreitol	iodoacetamide	20140429_MH_TIL_39_2_3.raw	v1.1.0	HAMLET-agentic v0.1.0	stage iv melanoma
PXD006003-Sample-833	Homo sapiens, Mus musculus	melanoma	stage iv melanoma	melanoma cells	WM266–4, WM115, A375, Mel526, Mel624, Mel76, Mel04, YUMMER1.7	not available	3	not available	not available	run 833	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	Q-Exactive Plus, Q-Exactive HF	NT=Lys-C;AC=MS:1001309	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment (TIL, anti-PD1), response (responders, non-responders)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	8 ppm	10 ppm	dithiothreitol	iodoacetamide	Animal_20170327_MH_SA_PD1_30_1.raw	v1.1.0	HAMLET-agentic v0.1.0	stage iv melanoma
PXD006003-Sample-834	Homo sapiens, Mus musculus	melanoma	stage iv melanoma	melanoma cells	WM266–4, WM115, A375, Mel526, Mel624, Mel76, Mel04, YUMMER1.7	not available	3	not available	not available	run 834	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	Q-Exactive Plus, Q-Exactive HF	NT=Lys-C;AC=MS:1001309	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment (TIL, anti-PD1), response (responders, non-responders)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	8 ppm	10 ppm	dithiothreitol	iodoacetamide	20130228_MH_TIL-16_11.raw	v1.1.0	HAMLET-agentic v0.1.0	stage iv melanoma
PXD006003-Sample-835	Homo sapiens, Mus musculus	melanoma	stage iv melanoma	melanoma cells	WM266–4, WM115, A375, Mel526, Mel624, Mel76, Mel04, YUMMER1.7	not available	3	not available	not available	run 835	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	Q-Exactive Plus, Q-Exactive HF	NT=Lys-C;AC=MS:1001309	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment (TIL, anti-PD1), response (responders, non-responders)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	8 ppm	10 ppm	dithiothreitol	iodoacetamide	20130104_MH_TIL_26_3.raw	v1.1.0	HAMLET-agentic v0.1.0	stage iv melanoma
PXD006003-Sample-836	Homo sapiens, Mus musculus	melanoma	stage iv melanoma	melanoma cells	WM266–4, WM115, A375, Mel526, Mel624, Mel76, Mel04, YUMMER1.7	not available	3	not available	not available	run 836	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	Q-Exactive Plus, Q-Exactive HF	NT=Lys-C;AC=MS:1001309	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment (TIL, anti-PD1), response (responders, non-responders)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	8 ppm	10 ppm	dithiothreitol	iodoacetamide	Animal_20170327_MH_SA_PD1_2_3.raw	v1.1.0	HAMLET-agentic v0.1.0	stage iv melanoma
PXD006003-Sample-837	Homo sapiens, Mus musculus	melanoma	stage iv melanoma	melanoma cells	WM266–4, WM115, A375, Mel526, Mel624, Mel76, Mel04, YUMMER1.7	not available	3	not available	not available	run 837	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	Q-Exactive Plus, Q-Exactive HF	NT=Lys-C;AC=MS:1001309	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment (TIL, anti-PD1), response (responders, non-responders)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	8 ppm	10 ppm	dithiothreitol	iodoacetamide	Fozzie_20181008_MH_SA_PD1_85_2.raw	v1.1.0	HAMLET-agentic v0.1.0	stage iv melanoma
PXD006003-Sample-838	Homo sapiens, Mus musculus	melanoma	stage iv melanoma	melanoma cells	WM266–4, WM115, A375, Mel526, Mel624, Mel76, Mel04, YUMMER1.7	not available	3	not available	not available	run 838	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	Q-Exactive Plus, Q-Exactive HF	NT=Lys-C;AC=MS:1001309	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment (TIL, anti-PD1), response (responders, non-responders)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	8 ppm	10 ppm	dithiothreitol	iodoacetamide	Fozzie_20181010_MH_SA_PD1_70_5.raw	v1.1.0	HAMLET-agentic v0.1.0	stage iv melanoma
PXD006003-Sample-839	Homo sapiens, Mus musculus	melanoma	stage iv melanoma	melanoma cells	WM266–4, WM115, A375, Mel526, Mel624, Mel76, Mel04, YUMMER1.7	not available	3	not available	not available	run 839	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	Q-Exactive Plus, Q-Exactive HF	NT=Lys-C;AC=MS:1001309	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment (TIL, anti-PD1), response (responders, non-responders)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	8 ppm	10 ppm	dithiothreitol	iodoacetamide	20170322_MH_SA_PD1_23_3.raw	v1.1.0	HAMLET-agentic v0.1.0	stage iv melanoma
PXD006003-Sample-840	Homo sapiens, Mus musculus	melanoma	stage iv melanoma	melanoma cells	WM266–4, WM115, A375, Mel526, Mel624, Mel76, Mel04, YUMMER1.7	not available	3	not available	not available	run 840	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	Q-Exactive Plus, Q-Exactive HF	NT=Lys-C;AC=MS:1001309	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment (TIL, anti-PD1), response (responders, non-responders)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	8 ppm	10 ppm	dithiothreitol	iodoacetamide	Fozzie_20181010_MH_SA_PD1_64_5.raw	v1.1.0	HAMLET-agentic v0.1.0	stage iv melanoma
