accession,existing_PRIDE_SDRF
PXD059550,False
PXD059551,False
PXD059552,False
PXD059554,False
PXD059557,False
PXD059558,False
PXD059559,False
PXD059560,False
PXD059562,False
PXD059563,False
PXD059565,False
PXD059566,False
PXD059573,False
PXD059579,False
PXD059580,False
PXD059581,False
PXD059583,False
PXD059584,False
PXD059588,False
PXD059591,False
PXD059593,False
PXD059594,False
PXD059596,False
PXD059597,False
PXD059598,False
PXD059599,False
PXD059600,False
PXD059601,False
PXD059603,False
PXD059605,False
PXD059607,False
PXD059608,False
PXD059610,False
PXD059624,False
PXD059625,False
PXD059628,False
PXD059630,False
PXD059631,False
PXD059635,False
PXD059636,False
PXD059637,False
PXD059640,False
PXD059641,False
PXD059642,False
PXD059643,False
PXD059644,False
PXD059645,False
PXD059647,False
PXD059649,False
PXD059650,False
PXD059651,False
PXD059652,False
PXD059653,False
PXD059654,False
PXD059655,False
PXD059659,False
PXD059660,False
PXD059661,True
PXD059663,False
PXD059664,False
PXD059666,False
PXD059669,False
PXD059671,False
PXD059674,False
PXD059675,False
PXD059676,False
PXD059677,False
PXD059682,False
PXD059683,False
PXD059684,False
PXD059685,False
PXD059688,False
PXD059692,False
PXD059709,False
PXD059711,False
PXD059716,False
PXD059717,False
PXD059719,False
PXD059722,False
PXD059724,False
PXD059725,False
PXD059726,False
PXD059728,False
PXD059733,False
PXD059735,False
PXD059737,False
PXD059738,False
PXD059741,False
PXD059742,False
PXD059752,False
PXD059754,False
PXD059755,False
PXD059756,False
PXD059757,False
PXD059761,False
PXD059763,False
PXD059765,False
PXD059766,False
PXD059773,False
PXD059774,False
PXD059780,False
PXD059781,False
PXD059782,False
PXD059785,False
PXD059789,False
PXD059791,False
PXD059792,False
PXD059794,False
PXD059802,False
PXD059803,False
PXD059808,False
PXD059813,False
PXD059814,False
PXD059817,False
PXD059818,False
PXD059819,False
PXD059820,False
PXD059821,False
PXD059824,False
PXD059825,False
PXD059826,False
PXD059828,False
PXD059831,False
PXD059833,False
PXD059835,False
PXD059837,False
PXD059838,False
PXD059840,False
PXD059843,False
PXD059844,False
PXD059855,False
PXD059857,False
PXD059868,False
PXD059873,False
PXD059875,False
PXD059876,False
PXD059878,False
PXD059879,False
PXD059881,False
PXD059882,False
PXD059885,False
PXD059888,False
PXD059889,False
PXD059891,False
PXD059892,False
PXD059894,False
PXD059899,False
PXD059902,False
PXD059903,False
PXD059910,False
PXD059917,False
PXD059920,False
PXD059923,False
PXD059924,False
PXD059928,False
PXD059929,False
PXD059930,True
PXD059931,False
PXD059932,False
PXD059934,False
PXD059936,False
PXD059938,False
PXD059940,False
PXD059942,False
PXD059943,False
PXD059944,False
PXD059945,False
PXD059960,False
PXD059961,False
PXD059963,False
PXD059964,False
PXD059966,False
PXD059967,False
PXD059968,False
PXD059969,False
PXD059974,False
PXD059975,False
PXD059976,False
PXD059977,False
PXD059979,False
PXD059980,False
PXD059981,False
PXD059982,True
PXD059983,False
PXD059984,False
PXD059985,False
PXD059992,False
PXD060011,False
PXD060014,False
PXD060017,False
PXD060025,False
PXD060026,False
PXD060027,False
PXD060028,False
PXD060030,False
PXD060031,False
PXD060032,False
PXD060033,False
PXD060034,False
PXD060035,False
PXD060036,False
PXD060041,False
PXD060044,False
PXD060045,False
PXD060046,False
PXD060047,False
PXD060053,False
PXD060054,False
PXD060055,True
PXD060056,False
PXD060057,False
PXD060060,False
PXD060071,False
PXD060074,False
PXD060077,False
PXD060078,False
PXD060083,False
PXD060084,False
PXD060086,False
PXD060087,False
PXD060089,False
PXD060091,False
PXD060092,False
PXD060098,False
PXD060099,False
PXD060101,False
PXD060102,False
PXD060105,False
PXD060106,False
PXD060108,True
PXD060109,False
PXD060111,False
PXD060112,False
PXD060116,False
PXD060117,False
PXD060118,False
PXD060119,False
PXD060120,False
PXD060121,False
PXD060122,False
PXD060124,False
PXD060125,False
PXD060126,False
PXD060129,False
PXD060130,False
PXD060131,False
PXD060133,False
PXD060134,False
PXD060135,False
PXD060138,False
PXD060142,False
PXD060144,False
PXD060145,False
PXD060146,False
PXD060147,False
PXD060148,False
PXD060149,False
PXD060152,False
PXD060153,False
PXD060154,False
PXD060156,False
PXD060158,False
PXD060160,False
PXD060162,False
PXD060163,False
PXD060164,False
PXD060167,False
PXD060168,False
PXD060170,False
PXD060171,False
PXD060173,False
PXD060175,False
PXD060177,False
PXD060179,False
PXD060201,False
PXD060206,False
PXD060207,False
PXD060208,False
PXD060209,False
PXD060211,False
PXD060212,False
PXD060215,False
PXD060216,False
PXD060218,False
PXD060219,False
PXD060224,False
PXD060225,False
PXD060227,False
PXD060228,False
PXD060229,False
PXD060231,False
PXD060246,False
PXD060249,False
PXD060257,False
PXD060259,False
PXD060261,False
PXD060262,False
PXD060265,False
PXD060266,False
PXD060267,False
PXD060270,False
PXD060271,False
PXD060276,False
PXD060277,False
PXD060278,False
PXD060280,False
PXD060282,False
PXD060284,False
PXD060285,False
PXD060289,False
PXD060290,False
PXD060292,False
PXD060293,False
PXD060294,False
PXD060296,False
PXD060297,False
PXD060298,False
PXD060299,False
PXD060300,False
PXD060301,False
PXD060304,False
PXD060305,False
PXD060307,False
PXD060308,False
PXD060309,False
PXD060310,False
PXD060311,False
PXD060313,False
PXD060315,False
PXD060316,False
PXD060317,False
PXD060320,False
PXD060321,False
PXD060322,False
PXD060323,False
PXD060324,False
PXD060326,False
PXD060327,False
PXD060330,False
PXD060331,False
PXD060332,False
PXD060334,False
PXD060335,False
PXD060336,False
PXD060337,False
PXD060338,False
PXD060340,False
PXD060348,False
PXD060349,False
PXD060351,False
PXD060353,False
PXD060355,False
PXD060356,False
PXD060357,False
PXD060359,False
PXD060361,False
PXD060363,False
PXD060367,False
PXD060369,False
PXD060372,False
PXD060374,False
PXD060375,False
PXD060376,False
PXD060378,False
PXD060379,False
PXD060381,False
PXD060389,False
PXD060390,False
PXD060391,False
PXD060392,False
PXD060393,False
PXD060400,False
PXD060402,False
PXD060404,False
PXD060406,False
PXD060410,False
PXD060415,False
PXD060416,False
PXD060417,False
PXD060418,False
PXD060420,False
PXD060421,False
PXD060423,False
PXD060424,False
PXD060425,False
PXD060426,False
PXD060429,False
PXD060431,False
PXD060435,False
PXD060437,False
PXD060439,False
PXD060444,False
PXD060446,False
PXD060450,False
PXD060451,False
PXD060454,True
PXD060456,False
PXD060457,False
PXD060459,False
PXD060460,False
PXD060461,False
PXD060463,False
PXD060464,False
PXD060466,False
PXD060469,False
PXD060473,False
PXD060474,False
PXD060475,False
PXD060476,False
PXD060477,False
PXD060478,False
PXD060479,False
PXD060481,False
PXD060483,False
PXD060484,False
PXD060503,False
PXD060506,False
PXD060509,False
PXD060515,False
PXD060518,False
PXD060519,False
PXD060520,True
PXD060523,True
PXD060524,False
PXD060526,False
PXD060532,False
PXD060533,False
PXD060538,False
PXD060544,False
PXD060549,False
PXD060551,True
PXD060552,True
PXD060557,False
PXD060558,False
PXD060563,False
PXD060569,False
PXD060570,False
PXD060572,False
PXD060573,False
PXD060574,False
PXD060575,False
PXD060579,False
PXD060582,False
PXD060583,False
PXD060584,True
PXD060587,False
PXD060598,False
PXD060599,False
PXD060600,False
PXD060602,False
PXD060604,False
PXD060607,False
PXD060613,False
PXD060621,False
PXD060626,False
PXD060630,False
PXD060632,False
PXD060634,False
PXD060635,False
PXD060638,False
PXD060639,False
PXD060640,False
PXD060641,False
PXD060643,False
PXD060644,False
PXD060646,False
PXD060648,False
PXD060651,False
PXD060652,False
PXD060653,False
PXD060654,False
PXD060667,False
PXD060671,False
PXD060674,False
PXD060675,False
PXD060676,False
PXD060677,False
PXD060678,False
PXD060679,False
PXD060680,False
PXD060682,False
PXD060683,False
PXD060684,False
PXD060687,False
PXD060688,False
PXD060689,False
PXD060690,False
PXD060691,False
PXD060692,False
PXD060697,False
PXD060698,False
PXD060699,False
PXD060700,False
PXD060708,False
PXD060714,False
PXD060715,False
PXD060716,False
PXD060717,False
PXD060719,False
PXD060720,False
PXD060721,False
PXD060723,False
PXD060724,False
PXD060725,False
PXD060726,False
PXD060730,False
PXD060731,False
PXD060733,False
PXD060734,False
PXD060735,False
PXD060737,False
PXD060738,False
PXD060741,False
PXD060742,False
PXD060743,False
PXD060752,False
PXD060753,False
PXD060757,False
PXD060759,False
PXD060761,False
PXD060762,False
PXD060763,False
PXD060764,True
PXD060766,False
PXD060768,False
PXD060769,False
PXD060776,False
PXD060777,False
PXD060778,False
PXD060780,False
PXD060781,False
PXD060782,False
PXD060783,False
PXD060784,False
PXD060785,False
PXD060786,False
PXD060787,False
PXD060789,False
PXD060790,False
PXD060791,False
PXD060795,False
PXD060798,False
PXD060801,False
PXD060807,False
PXD060808,False
PXD060809,False
PXD060810,False
PXD060811,False
PXD060812,False
PXD060813,False
PXD060814,False
PXD060817,False
PXD060819,False
PXD060820,False
PXD060821,False
PXD060825,False
PXD060829,False
PXD060831,False
PXD060832,False
PXD060837,False
PXD060840,False
PXD060843,False
PXD060844,False
PXD060849,False
PXD060850,False
PXD060851,False
PXD060852,False
PXD060854,False
PXD060864,False
PXD060865,False
PXD060866,False
PXD060867,False
PXD060871,False
PXD060873,False
PXD060874,False
PXD060875,False
PXD060878,False
PXD060879,False
PXD060880,False
PXD060882,False
PXD060883,False
PXD060886,False
PXD060890,False
PXD060892,False
PXD060898,False
PXD060901,False
PXD060906,False
PXD060912,False
PXD060913,False
PXD060914,False
PXD060917,False
PXD060918,False
PXD060919,False
PXD060920,False
PXD060921,False
PXD060923,False
PXD060926,False
PXD060931,False
PXD060932,False
PXD060933,False
PXD060934,False
PXD060935,False
PXD060937,False
PXD060946,False
PXD060947,False
PXD060949,False
PXD060950,False
PXD060951,False
PXD060953,False
PXD060954,False
PXD060955,False
PXD060960,False
PXD060964,False
PXD060969,False
PXD060970,False
PXD060971,False
PXD060972,False
PXD060973,False
PXD060976,False
PXD060977,False
PXD060979,False
PXD060980,False
PXD060981,False
PXD060982,False
PXD060994,False
PXD060997,False
PXD060998,False
PXD060999,False
PXD061002,False
PXD061003,False
PXD061007,False
PXD061009,False
PXD061011,False
PXD061013,False
PXD061015,False
PXD061017,False
PXD061019,False
PXD061020,False
PXD061021,False
PXD061023,False
PXD061033,False
PXD061034,False
PXD061038,False
PXD061039,False
PXD061040,False
PXD061044,False
PXD061045,False
PXD061048,False
PXD061050,False
PXD061052,False
PXD061053,False
PXD061055,False
PXD061057,False
PXD061058,False
PXD061059,False
PXD061060,False
PXD061062,False
PXD061065,False
PXD061071,False
PXD061073,False
PXD061075,False
PXD061079,False
PXD061080,False
PXD061081,True
PXD061082,False
PXD061083,False
PXD061086,False
PXD061090,False
PXD061092,True
PXD061095,False
PXD061096,False
PXD061097,False
PXD061100,False
PXD061103,False
PXD061104,False
PXD061105,False
PXD061115,False
PXD061117,False
PXD061125,False
PXD061127,False
PXD061128,False
PXD061129,False
PXD061131,False
PXD061132,False
PXD061133,False
PXD061134,False
PXD061135,False
PXD061136,False
PXD061137,False
PXD061142,False
PXD061144,False
PXD061146,False
PXD061148,False
PXD061151,False
PXD061152,False
PXD061161,False
PXD061165,False
PXD061167,False
PXD061171,False
PXD061173,False
PXD061178,False
PXD061182,False
PXD061183,False
PXD061184,False
PXD061185,False
PXD061187,False
PXD061190,False
PXD061195,False
PXD061196,False
PXD061198,False
PXD061200,False
PXD061206,False
PXD061207,False
PXD061209,False
PXD061212,False
PXD061213,False
PXD061218,False
PXD061221,False
PXD061223,False
PXD061225,False
PXD061227,False
PXD061228,False
PXD061229,False
PXD061231,False
PXD061233,False
PXD061235,True
PXD061236,False
PXD061237,False
PXD061238,False
PXD061239,False
PXD061243,False
PXD061247,False
PXD061252,False
PXD061254,False
PXD061255,False
PXD061256,False
PXD061258,False
PXD061261,False
PXD061265,False
PXD061267,False
PXD061269,False
PXD061271,False
PXD061272,False
PXD061275,False
PXD061276,False
PXD061277,False
PXD061278,False
PXD061279,False
PXD061282,False
PXD061284,False
PXD061285,False
PXD061287,False
PXD061290,False
PXD061295,False
PXD061296,False
PXD061298,False
PXD061300,False
PXD061302,False
PXD061303,False
PXD061304,False
PXD061305,False
PXD061306,False
PXD061307,False
PXD061313,False
PXD061314,False
PXD061315,False
PXD061317,False
PXD061319,False
PXD061323,False
PXD061324,False
PXD061353,False
PXD061358,False
PXD061360,False
PXD061361,False
PXD061362,False
PXD061384,False
PXD061385,False
PXD061388,False
PXD061390,False
PXD061391,False
PXD061392,False
PXD061393,False
PXD061395,False
PXD061397,False
PXD061399,False
PXD061400,False
PXD061401,False
PXD061402,False
PXD061403,False
PXD061404,False
PXD061405,False
PXD061406,False
PXD061408,False
PXD061409,False
PXD061410,False
PXD061413,False
PXD061414,False
PXD061416,False
PXD061418,False
PXD061426,False
PXD061427,False
PXD061429,False
PXD061438,False
PXD061442,False
PXD061443,False
PXD061444,False
PXD061446,False
PXD061447,False
PXD061449,False
PXD061452,False
PXD061454,False
PXD061457,False
PXD061463,False
PXD061464,False
PXD061466,False
PXD061467,False
PXD061468,False
PXD061470,False
PXD061471,False
PXD061472,False
PXD061473,False
PXD061476,False
PXD061479,False
PXD061485,False
PXD061491,False
PXD061492,False
PXD061497,False
PXD061498,False
PXD061499,False
PXD061502,False
PXD061503,False
PXD061508,False
PXD061512,False
PXD061514,False
PXD061525,False
PXD061526,False
PXD061528,False
PXD061529,False
PXD061530,False
PXD061533,False
PXD061535,False
PXD061537,False
PXD061538,False
PXD061539,False
PXD061540,False
PXD061541,False
PXD061542,False
PXD061544,False
PXD061546,False
PXD061547,False
PXD061558,False
PXD061560,False
PXD061563,False
PXD061564,False
PXD061565,False
PXD061566,False
PXD061569,False
PXD061570,False
PXD061573,False
PXD061574,False
PXD061575,False
PXD061576,False
PXD061578,False
PXD061581,False
PXD061583,False
PXD061584,False
PXD061585,False
PXD061586,False
PXD061589,False
PXD061590,False
PXD061593,False
PXD061596,False
PXD061597,False
PXD061598,False
PXD061600,False
PXD061601,False
PXD061602,False
PXD061604,False
PXD061606,False
PXD061607,False
PXD061608,False
PXD061609,False
PXD061610,False
PXD061616,False
PXD061617,False
PXD061618,False
PXD061620,False
PXD061621,False
PXD061622,False
PXD061623,False
PXD061633,False
PXD061636,False
PXD061637,False
PXD061638,False
PXD061640,False
PXD061641,False
PXD061642,False
PXD061643,False
PXD061644,False
PXD061645,False
PXD061646,False
PXD061649,False
PXD061650,False
