Source Name	Characteristics[organism]	Characteristics[organism part]	Characteristics[disease]	Characteristics[ancestry category]	Characteristics[age]	Characteristics[developmental stage]	Characteristics[sex]	Characteristics[cell line]	characteristics[cell type]	characteristics[depletion]	characteristics[biological replicate]	assay name	comment[label]	comment[file uri]	comment[fractionation method]	comment[fraction identifier]	comment[MS2 mass analyzer]	comment[instrument]	comment[separation]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[collision energy]	comment[fragment mass tolerance]	comment[precursor mass tolerance]	comment[data file]	Material Type	factor value[cell line]	sampleChecksum	sampleAccession
PXD002395-Sample 32	Homo sapiens	not available	not available	not available	not available	Fetus	Female	HEK293	epithelial	no depletion	3	run 187	AC=MS:1002038;NT=label free sample	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002395/20101227_Velos1_TaGe_SA_HEK293_01.raw	NT=Strong anion-exchange chromatography (SAX);AC=PRIDE:0000558	1	AC=MS:1000484; NT=Orbitrap	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=PRIDE:0000558;NT=SAX	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin/P;AC=MS:1001313	AC=MS:1000422;NT=HCD	not available	6 ppm	20 ppm	20101227_Velos1_TaGe_SA_HEK293_01.raw	cell	HEK293	8e4db0bd28b073f41464f3e18aa99c73bf4420f0329add00caf15469bc7fb12a	SAMEA7715970
PXD002395-Sample 32	Homo sapiens	not available	not available	not available	not available	Fetus	Female	HEK293	epithelial	no depletion	3	run 188	AC=MS:1002038;NT=label free sample	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002395/20101227_Velos1_TaGe_SA_HEK293_02.raw	NT=Strong anion-exchange chromatography (SAX);AC=PRIDE:0000558	2	AC=MS:1000484; NT=Orbitrap	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=PRIDE:0000558;NT=SAX	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin/P;AC=MS:1001313	AC=MS:1000422;NT=HCD	not available	6 ppm	20 ppm	20101227_Velos1_TaGe_SA_HEK293_02.raw	cell	HEK293	8e4db0bd28b073f41464f3e18aa99c73bf4420f0329add00caf15469bc7fb12a	SAMEA7715970
PXD002395-Sample 32	Homo sapiens	not available	not available	not available	not available	Fetus	Female	HEK293	epithelial	no depletion	3	run 189	AC=MS:1002038;NT=label free sample	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002395/20101227_Velos1_TaGe_SA_HEK293_03.raw	NT=Strong anion-exchange chromatography (SAX);AC=PRIDE:0000558	3	AC=MS:1000484; NT=Orbitrap	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=PRIDE:0000558;NT=SAX	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin/P;AC=MS:1001313	AC=MS:1000422;NT=HCD	not available	6 ppm	20 ppm	20101227_Velos1_TaGe_SA_HEK293_03.raw	cell	HEK293	8e4db0bd28b073f41464f3e18aa99c73bf4420f0329add00caf15469bc7fb12a	SAMEA7715970
PXD002395-Sample 32	Homo sapiens	not available	not available	not available	not available	Fetus	Female	HEK293	epithelial	no depletion	3	run 190	AC=MS:1002038;NT=label free sample	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002395/20101227_Velos1_TaGe_SA_HEK293_04.raw	NT=Strong anion-exchange chromatography (SAX);AC=PRIDE:0000558	4	AC=MS:1000484; NT=Orbitrap	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=PRIDE:0000558;NT=SAX	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin/P;AC=MS:1001313	AC=MS:1000422;NT=HCD	not available	6 ppm	20 ppm	20101227_Velos1_TaGe_SA_HEK293_04.raw	cell	HEK293	8e4db0bd28b073f41464f3e18aa99c73bf4420f0329add00caf15469bc7fb12a	SAMEA7715970
PXD002395-Sample 32	Homo sapiens	not available	not available	not available	not available	Fetus	Female	HEK293	epithelial	no depletion	3	run 191	AC=MS:1002038;NT=label free sample	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002395/20101227_Velos1_TaGe_SA_HEK293_05.raw	NT=Strong anion-exchange chromatography (SAX);AC=PRIDE:0000558	5	AC=MS:1000484; NT=Orbitrap	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=PRIDE:0000558;NT=SAX	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin/P;AC=MS:1001313	AC=MS:1000422;NT=HCD	not available	6 ppm	20 ppm	20101227_Velos1_TaGe_SA_HEK293_05.raw	cell	HEK293	8e4db0bd28b073f41464f3e18aa99c73bf4420f0329add00caf15469bc7fb12a	SAMEA7715970
PXD002395-Sample 32	Homo sapiens	not available	not available	not available	not available	Fetus	Female	HEK293	epithelial	no depletion	3	run 192	AC=MS:1002038;NT=label free sample	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002395/20101227_Velos1_TaGe_SA_HEK293_06.raw	NT=Strong anion-exchange chromatography (SAX);AC=PRIDE:0000558	6	AC=MS:1000484; NT=Orbitrap	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=PRIDE:0000558;NT=SAX	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin/P;AC=MS:1001313	AC=MS:1000422;NT=HCD	not available	6 ppm	20 ppm	20101227_Velos1_TaGe_SA_HEK293_06.raw	cell	HEK293	8e4db0bd28b073f41464f3e18aa99c73bf4420f0329add00caf15469bc7fb12a	SAMEA7715970
PXD002395-Sample 33	Homo sapiens	not available	Childhood T acute lymphoblastic leukemia	not available	14Y	not available	Male	Jurkat	lymphoblast	no depletion	3	run 193	AC=MS:1002038;NT=label free sample	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002395/20101230_Velos1_TaGe_SA_Jurkat1.raw	NT=Strong anion-exchange chromatography (SAX);AC=PRIDE:0000558	1	AC=MS:1000484; NT=Orbitrap	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=PRIDE:0000558;NT=SAX	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin/P;AC=MS:1001313	AC=MS:1000422;NT=HCD	not available	6 ppm	20 ppm	20101230_Velos1_TaGe_SA_Jurkat1.raw	cell	Jurkat	1be209285eb2c29abd255b0cd2884316eb5c2a83d65af95ce5b0d85144d7bdc7	SAMEA7715971
PXD002395-Sample 33	Homo sapiens	not available	Childhood T acute lymphoblastic leukemia	not available	14Y	not available	Male	Jurkat	lymphoblast	no depletion	3	run 194	AC=MS:1002038;NT=label free sample	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002395/20101230_Velos1_TaGe_SA_Jurkat2.raw	NT=Strong anion-exchange chromatography (SAX);AC=PRIDE:0000558	2	AC=MS:1000484; NT=Orbitrap	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=PRIDE:0000558;NT=SAX	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin/P;AC=MS:1001313	AC=MS:1000422;NT=HCD	not available	6 ppm	20 ppm	20101230_Velos1_TaGe_SA_Jurkat2.raw	cell	Jurkat	1be209285eb2c29abd255b0cd2884316eb5c2a83d65af95ce5b0d85144d7bdc7	SAMEA7715971
PXD002395-Sample 33	Homo sapiens	not available	Childhood T acute lymphoblastic leukemia	not available	14Y	not available	Male	Jurkat	lymphoblast	no depletion	3	run 195	AC=MS:1002038;NT=label free sample	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002395/20101230_Velos1_TaGe_SA_Jurkat3.raw	NT=Strong anion-exchange chromatography (SAX);AC=PRIDE:0000558	3	AC=MS:1000484; NT=Orbitrap	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=PRIDE:0000558;NT=SAX	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin/P;AC=MS:1001313	AC=MS:1000422;NT=HCD	not available	6 ppm	20 ppm	20101230_Velos1_TaGe_SA_Jurkat3.raw	cell	Jurkat	1be209285eb2c29abd255b0cd2884316eb5c2a83d65af95ce5b0d85144d7bdc7	SAMEA7715971
PXD002395-Sample 33	Homo sapiens	not available	Childhood T acute lymphoblastic leukemia	not available	14Y	not available	Male	Jurkat	lymphoblast	no depletion	3	run 196	AC=MS:1002038;NT=label free sample	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002395/20101230_Velos1_TaGe_SA_Jurkat4.raw	NT=Strong anion-exchange chromatography (SAX);AC=PRIDE:0000558	4	AC=MS:1000484; NT=Orbitrap	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=PRIDE:0000558;NT=SAX	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin/P;AC=MS:1001313	AC=MS:1000422;NT=HCD	not available	6 ppm	20 ppm	20101230_Velos1_TaGe_SA_Jurkat4.raw	cell	Jurkat	1be209285eb2c29abd255b0cd2884316eb5c2a83d65af95ce5b0d85144d7bdc7	SAMEA7715971
PXD002395-Sample 33	Homo sapiens	not available	Childhood T acute lymphoblastic leukemia	not available	14Y	not available	Male	Jurkat	lymphoblast	no depletion	3	run 197	AC=MS:1002038;NT=label free sample	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002395/20101230_Velos1_TaGe_SA_Jurkat5.raw	NT=Strong anion-exchange chromatography (SAX);AC=PRIDE:0000558	5	AC=MS:1000484; NT=Orbitrap	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=PRIDE:0000558;NT=SAX	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin/P;AC=MS:1001313	AC=MS:1000422;NT=HCD	not available	6 ppm	20 ppm	20101230_Velos1_TaGe_SA_Jurkat5.raw	cell	Jurkat	1be209285eb2c29abd255b0cd2884316eb5c2a83d65af95ce5b0d85144d7bdc7	SAMEA7715971
PXD002395-Sample 33	Homo sapiens	not available	Childhood T acute lymphoblastic leukemia	not available	14Y	not available	Male	Jurkat	lymphoblast	no depletion	3	run 198	AC=MS:1002038;NT=label free sample	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002395/20101230_Velos1_TaGe_SA_Jurkat6.raw	NT=Strong anion-exchange chromatography (SAX);AC=PRIDE:0000558	6	AC=MS:1000484; NT=Orbitrap	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=PRIDE:0000558;NT=SAX	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin/P;AC=MS:1001313	AC=MS:1000422;NT=HCD	not available	6 ppm	20 ppm	20101230_Velos1_TaGe_SA_Jurkat6.raw	cell	Jurkat	1be209285eb2c29abd255b0cd2884316eb5c2a83d65af95ce5b0d85144d7bdc7	SAMEA7715971
